32MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
0.000399,0.018027,0.000147,0.019535,0.001856,0.005965,0.015661,0.008736,0.005768,0.016009,0.007840,0.005762,0.019266,0.002048,0.006359,0.015205,0.004672,0.006258,0.018837,0.008032,0.005747,-1.000000,-1.000000,-1.000000,
0.000387,0.017979,0.000212,0.018947,0.002336,0.006328,0.015002,0.009856,0.005860,0.016190,0.007968,0.005887,0.018431,0.002048,0.006315,0.015619,0.004448,0.006044,0.018154,0.006976,0.005735,-1.000000,-1.000000,-1.000000,
0.000362,0.018332,0.000130,0.019789,0.001856,0.005982,0.015286,0.010144,0.005861,0.029841,0.008192,0.005718,0.018791,0.002048,0.006146,0.015597,0.004544,0.005819,0.018162,0.007680,0.005752,-1.000000,-1.000000,-1.000000,
0.000365,0.018299,0.000125,0.018539,0.002048,0.006074,0.015245,0.009728,0.005772,0.015854,0.006816,0.005983,0.018287,0.002048,0.005800,0.015002,0.005984,0.005863,0.017301,0.007488,0.005738,-1.000000,-1.000000,-1.000000,
0.000379,0.017757,0.000128,0.024418,0.002048,0.005739,0.015687,0.009536,0.005987,0.015965,0.008192,0.006239,0.018288,0.001888,0.005797,0.015249,0.004992,0.005777,0.018994,0.006848,0.005769,-1.000000,-1.000000,-1.000000,
0.000375,0.017975,0.000120,0.018309,0.001888,0.005779,0.015605,0.009664,0.005787,0.016137,0.006592,0.005755,0.017180,0.001856,0.005714,0.014952,0.005728,0.006264,0.017630,0.006944,0.005809,-1.000000,-1.000000,-1.000000,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
0.027664,0.128063,0.000792,0.643764,0.009632,0.025222,0.493646,0.037248,0.024048,0.571332,0.035104,0.025407,0.640116,0.008192,0.024897,0.473761,0.034848,0.025718,0.647516,0.036512,0.025509,-1.000000,-1.000000,-1.000000,
0.023429,0.088431,0.000726,0.278045,0.006144,0.018472,0.235222,0.022208,0.017739,0.235339,0.020672,0.018261,0.284349,0.006144,0.019175,0.236162,0.020064,0.018371,0.281913,0.022528,0.018661,-1.000000,-1.000000,-1.000000,
0.034271,0.089401,0.000758,0.244392,0.005184,0.017243,0.206845,0.020480,0.016943,0.209514,0.018752,0.017042,0.256396,0.005568,0.017375,0.206931,0.018432,0.017417,0.257833,0.020000,0.017269,-1.000000,-1.000000,-1.000000,
0.009261,0.088337,0.000698,0.231636,0.005344,0.016713,0.205782,0.020448,0.017363,0.208088,0.018432,0.016822,0.225646,0.004160,0.016641,0.209733,0.016768,0.016931,0.229869,0.018528,0.016947,-1.000000,-1.000000,-1.000000,
0.003970,0.087634,0.000929,0.220763,0.004128,0.016855,0.200903,0.019360,0.016955,0.200668,0.018016,0.016823,0.217336,0.004736,0.017098,0.202016,0.016384,0.016453,0.233585,0.018752,0.016502,-1.000000,-1.000000,-1.000000,
0.003601,0.087670,0.000677,0.252868,0.005504,0.017178,0.209503,0.020480,0.016497,0.206382,0.018432,0.016840,0.236942,0.004800,0.016595,0.204634,0.016384,0.016700,0.225098,0.018432,0.017051,-1.000000,-1.000000,-1.000000,
0.003487,0.087645,0.000682,0.221149,0.005248,0.016940,0.209888,0.020032,0.017105,0.232253,0.018176,0.016660,0.251575,0.004128,0.017401,0.199694,0.038912,0.018058,0.232843,0.018656,0.017333,-1.000000,-1.000000,-1.000000,
0.003527,0.086547,0.000781,0.221919,0.004544,0.018448,0.205866,0.019840,0.016921,0.206091,0.018432,0.016573,0.219397,0.004352,0.016944,0.209090,0.017120,0.017238,0.222721,0.018176,0.016591,-1.000000,-1.000000,-1.000000,
0.003526,0.087007,0.000869,0.217242,0.005760,0.017621,0.201688,0.018816,0.017107,0.199321,0.018144,0.016842,0.229391,0.005408,0.017113,0.201760,0.017056,0.016817,0.217699,0.018432,0.017084,-1.000000,-1.000000,-1.000000,
0.003919,0.086578,0.000664,0.220101,0.005344,0.017602,0.203521,0.019232,0.016746,0.202476,0.018336,0.016936,0.218191,0.005472,0.017134,0.203247,0.018048,0.016731,0.234043,0.018624,0.016146,-1.000000,-1.000000,-1.000000,
0.003512,0.087510,0.000705,0.216369,0.005280,0.017458,0.183093,0.010368,0.006996,0.202140,0.018272,0.016926,0.213820,0.004544,0.016992,0.202735,0.016384,0.016816,0.218231,0.016864,0.016753,-1.000000,-1.000000,-1.000000,
0.003496,0.086959,0.000721,0.220814,0.004832,0.017415,0.059559,0.010432,0.006989,0.202827,0.018048,0.016856,0.226244,0.005120,0.017249,0.205962,0.016800,0.016482,0.221613,0.009664,0.006938,-1.000000,-1.000000,-1.000000,
0.003532,0.086981,0.000705,0.204613,0.000960,0.007028,0.058997,0.010784,0.007013,0.059111,0.008192,0.007256,0.215414,0.004480,0.017223,0.199748,0.017088,0.016640,0.064575,0.008192,0.007015,-1.000000,-1.000000,-1.000000,
0.003502,0.087394,0.000686,0.061707,0.002048,0.007097,0.058492,0.010272,0.007196,0.059836,0.008352,0.006969,0.062233,0.002048,0.007121,0.203791,0.016704,0.016588,0.062707,0.008192,0.007189,-1.000000,-1.000000,-1.000000,
0.003521,0.086814,0.000661,0.061009,0.001024,0.007026,0.058563,0.009216,0.006985,0.058231,0.008320,0.006973,0.060692,0.002048,0.007192,0.058589,0.006464,0.012293,0.062263,0.008576,0.007069,-1.000000,-1.000000,-1.000000,
0.003564,0.087300,0.000703,0.062081,0.002048,0.006945,0.059240,0.010432,0.006990,0.059204,0.008352,0.007646,0.064824,0.002048,0.007554,0.063912,0.006144,0.007503,0.062346,0.008416,0.007028,-1.000000,-1.000000,-1.000000,
0.003541,0.087139,0.000718,0.061422,0.002144,0.007545,0.058412,0.009824,0.007006,0.058772,0.008448,0.007052,0.061097,0.001952,0.006949,0.059298,0.005088,0.007045,0.061904,0.008672,0.007070,-1.000000,-1.000000,-1.000000,
0.003475,0.087430,0.000893,0.061731,0.002752,0.007121,0.058959,0.010240,0.007068,0.058675,0.008192,0.007068,0.062250,0.003456,0.006935,0.059780,0.006144,0.007263,0.062182,0.008416,0.006946,-1.000000,-1.000000,-1.000000,
0.003533,0.086565,0.000710,0.061160,0.001984,0.007002,0.059064,0.010176,0.006958,0.058228,0.008096,0.006937,0.063996,0.002048,0.007018,0.059661,0.006144,0.006959,0.062572,0.008192,0.007626,-1.000000,-1.000000,-1.000000,
0.003500,0.087064,0.000712,0.061728,0.002048,0.007465,0.058948,0.010240,0.006973,0.060027,0.008320,0.007032,0.061786,0.002592,0.007018,0.064177,0.006048,0.007123,0.065780,0.008800,0.006983,-1.000000,-1.000000,-1.000000,
0.003478,0.087439,0.000697,0.061369,0.002304,0.007054,0.058623,0.009920,0.007063,0.058662,0.008480,0.006963,0.061216,0.001984,0.006874,0.059492,0.006112,0.007131,0.060829,0.009376,0.006929,-1.000000,-1.000000,-1.000000,
0.003584,0.087524,0.000711,0.062148,0.002112,0.007048,0.059723,0.010240,0.007154,0.058957,0.009312,0.007031,0.064300,0.002048,0.007185,0.060289,0.004640,0.008180,0.062994,0.009216,0.007095,-1.000000,-1.000000,-1.000000,
0.003511,0.087373,0.000715,0.065083,0.001888,0.007003,0.058468,0.010016,0.006954,0.058661,0.008192,0.007223,0.061935,0.001952,0.007166,0.058716,0.005568,0.007016,0.065285,0.008192,0.007027,-1.000000,-1.000000,-1.000000,
0.003516,0.086343,0.000656,0.062301,0.002048,0.007014,0.059004,0.010336,0.007083,0.059250,0.008192,0.006941,0.062909,0.002720,0.007255,0.059896,0.006144,0.007105,0.062502,0.008224,0.006960,-1.000000,-1.000000,-1.000000,
0.003516,0.087375,0.000720,0.061348,0.001952,0.007238,0.058328,0.011360,0.007494,0.058590,0.007968,0.006980,0.061405,0.003264,0.006989,0.059376,0.006016,0.007002,0.061528,0.008192,0.006956,-1.000000,-1.000000,-1.000000,
0.003559,0.087487,0.000791,0.062226,0.002720,0.007105,0.058488,0.010176,0.009050,0.058860,0.009664,0.007245,0.064395,0.001856,0.006982,0.059708,0.005856,0.007289,0.064798,0.008192,0.006947,-1.000000,-1.000000,-1.000000,
0.003480,0.086518,0.000685,0.060995,0.002048,0.006988,0.058537,0.009152,0.006979,0.058665,0.008096,0.010425,0.060959,0.002048,0.006916,0.059893,0.006144,0.007033,0.061807,0.008288,0.007023,-1.000000,-1.000000,-1.000000,
0.003507,0.086920,0.000638,0.061677,0.003200,0.007207,0.059598,0.010240,0.007645,0.060080,0.008192,0.007009,0.061366,0.001952,0.007124,0.067266,0.006144,0.007011,0.061958,0.008736,0.006985,-1.000000,-1.000000,-1.000000,
0.003620,0.086884,0.000650,0.061046,0.002048,0.007018,0.063986,0.009920,0.007506,0.058470,0.008288,0.007013,0.064492,0.002048,0.007232,0.058848,0.005952,0.006919,0.061653,0.008096,0.007058,-1.000000,-1.000000,-1.000000,
0.003487,0.087015,0.000718,0.062010,0.002048,0.006945,0.060247,0.010240,0.007239,0.059436,0.008192,0.007014,0.062174,0.003168,0.007027,0.059386,0.004896,0.007060,0.065471,0.008416,0.007139,-1.000000,-1.000000,-1.000000,
0.003539,0.086978,0.000705,0.061603,0.001952,0.007010,0.058379,0.010336,0.007073,0.058899,0.008576,0.007007,0.061224,0.001920,0.006903,0.058648,0.006144,0.006941,0.061972,0.008192,0.007050,-1.000000,-1.000000,-1.000000,
0.003501,0.087482,0.000686,0.061245,0.001952,0.006945,0.059229,0.010240,0.007004,0.059194,0.009248,0.006986,0.065017,0.002048,0.006977,0.059742,0.006144,0.006972,0.062890,0.008192,0.006939,-1.000000,-1.000000,-1.000000,
0.003514,0.087128,0.000701,0.061020,0.001952,0.006935,0.058140,0.010624,0.007012,0.058660,0.008192,0.007305,0.060790,0.001920,0.006926,0.058417,0.006112,0.006985,0.065129,0.008384,0.007041,-1.000000,-1.000000,-1.000000,
0.003637,0.087177,0.000740,0.061580,0.002048,0.007008,0.058720,0.010240,0.007077,0.059456,0.008192,0.007146,0.062879,0.003328,0.006937,0.059460,0.006144,0.007135,0.062619,0.010048,0.007011,-1.000000,-1.000000,-1.000000,
0.003503,0.086538,0.000708,0.061115,0.001952,0.006984,0.058913,0.010240,0.006959,0.058145,0.008320,0.006946,0.064461,0.001888,0.006937,0.060004,0.006208,0.007000,0.061813,0.008192,0.007070,-1.000000,-1.000000,-1.000000,
0.003503,0.087809,0.000706,0.061483,0.001984,0.006988,0.059868,0.010240,0.007011,0.058968,0.009632,0.007016,0.062079,0.004096,0.006995,0.059259,0.004928,0.007128,0.065408,0.008224,0.006964,-1.000000,-1.000000,-1.000000,
0.003623,0.086516,0.000684,0.060284,0.002048,0.006974,0.059571,0.010240,0.007027,0.058606,0.008128,0.006919,0.060873,0.002048,0.006931,0.058722,0.005632,0.007047,0.061923,0.008608,0.007090,-1.000000,-1.000000,-1.000000,
0.003577,0.086475,0.000835,0.061250,0.001952,0.006930,0.058690,0.010112,0.007250,0.059325,0.008192,0.007142,0.061478,0.001952,0.007108,0.060442,0.005056,0.007074,0.062366,0.008224,0.006994,-1.000000,-1.000000,-1.000000,
0.003856,0.061053,0.000196,0.060694,0.001920,0.006973,0.058934,0.010112,0.006976,0.058503,0.008320,0.006984,0.064130,0.002048,0.007421,0.058394,0.005408,0.007026,0.061895,0.008416,0.007091,-1.000000,-1.000000,-1.000000,
0.000822,0.018350,0.000199,0.072044,0.001856,0.006988,0.059799,0.010240,0.006970,0.059119,0.008736,0.007084,0.061730,0.001920,0.007484,0.059274,0.004736,0.007093,0.062588,0.009728,0.006974,-1.000000,-1.000000,-1.000000,
0.000756,0.018433,0.000167,0.061641,0.003680,0.006983,0.058205,0.010240,0.007065,0.058703,0.008480,0.007022,0.061050,0.002208,0.006976,0.059332,0.005088,0.006956,0.061798,0.008576,0.007055,-1.000000,-1.000000,-1.000000,
0.000748,0.018475,0.000210,0.061541,0.002048,0.007171,0.059896,0.011584,0.007026,0.059836,0.008192,0.007392,0.065270,0.002048,0.006912,0.058991,0.006080,0.007137,0.062391,0.008192,0.007046,-1.000000,-1.000000,-1.000000,
0.000740,0.018624,0.000183,0.064062,0.002464,0.007087,0.058914,0.011296,0.006927,0.058285,0.008160,0.006944,0.061456,0.002944,0.006942,0.059004,0.005984,0.007007,0.066180,0.008192,0.007087,-1.000000,-1.000000,-1.000000,
0.000754,0.018162,0.000191,0.061869,0.002624,0.006955,0.059527,0.010208,0.007038,0.059734,0.009024,0.007132,0.061813,0.002336,0.007017,0.059770,0.006176,0.007536,0.062091,0.009344,0.007004,-1.000000,-1.000000,-1.000000,
0.000762,0.018137,0.000183,0.061006,0.001952,0.007000,0.058397,0.010400,0.007168,0.057939,0.008192,0.007057,0.065153,0.002048,0.007127,0.058737,0.006144,0.007047,0.061322,0.008288,0.007051,-1.000000,-1.000000,-1.000000,
0.000762,0.018012,0.000168,0.061670,0.002048,0.007451,0.059588,0.010016,0.007211,0.059243,0.008224,0.007302,0.062686,0.003648,0.007189,0.058937,0.005600,0.006953,0.064594,0.008640,0.007115,-1.000000,-1.000000,-1.000000,
0.000759,0.028969,0.000212,0.063798,0.002048,0.007458,0.058389,0.010240,0.007089,0.058567,0.008608,0.006919,0.061528,0.001952,0.006880,0.058388,0.005952,0.006973,0.061626,0.008256,0.007052,-1.000000,-1.000000,-1.000000,
0.000887,0.018185,0.000187,0.061508,0.002208,0.006947,0.059166,0.010336,0.007100,0.059615,0.008352,0.007173,0.061611,0.002048,0.007398,0.058966,0.006336,0.006968,0.062104,0.008800,0.007018,-1.000000,-1.000000,-1.000000,
0.000756,0.018600,0.000198,0.061262,0.001952,0.006999,0.058919,0.010432,0.006910,0.058262,0.009312,0.007093,0.061637,0.002144,0.007182,0.058236,0.006112,0.007010,0.064260,0.007104,0.007073,-1.000000,-1.000000,-1.000000,
0.000763,0.018955,0.000220,0.064741,0.000896,0.007215,0.058966,0.010208,0.007067,0.059777,0.008128,0.007146,0.061847,0.002048,0.007134,0.058570,0.006176,0.007245,0.062777,0.008192,0.006969,-1.000000,-1.000000,-1.000000,
0.000751,0.018264,0.000177,0.061403,0.001952,0.007215,0.058888,0.010336,0.007089,0.058103,0.008192,0.007090,0.060595,0.002432,0.007035,0.059090,0.006144,0.007071,0.065275,0.008288,0.007086,-1.000000,-1.000000,-1.000000,
0.000734,0.018395,0.000167,0.061545,0.003392,0.007194,0.059136,0.010240,0.006971,0.059236,0.008480,0.007038,0.064639,0.000928,0.006981,0.059756,0.006144,0.007003,0.062561,0.008192,0.007084,-1.000000,-1.000000,-1.000000,
0.000746,0.018206,0.000192,0.063781,0.000960,0.007004,0.058458,0.010272,0.007027,0.058481,0.008736,0.006982,0.060868,0.001952,0.007023,0.058758,0.006080,0.007074,0.065091,0.008192,0.006971,-1.000000,-1.000000,-1.000000,
0.000768,0.018102,0.000174,0.061571,0.001984,0.007173,0.059044,0.010144,0.007188,0.058883,0.008096,0.006929,0.061359,0.001952,0.007057,0.063560,0.005888,0.007001,0.062310,0.008544,0.007094,-1.000000,-1.000000,-1.000000,
0.000750,0.018133,0.000170,0.061202,0.001952,0.007003,0.058450,0.010240,0.007558,0.059264,0.008256,0.006944,0.063270,0.002048,0.007061,0.060292,0.005280,0.006988,0.062180,0.008192,0.007044,-1.000000,-1.000000,-1.000000,
0.000754,0.018195,0.000214,0.061431,0.003904,0.006942,0.058943,0.010240,0.006989,0.059197,0.008160,0.007056,0.061851,0.002656,0.007022,0.059992,0.006144,0.007045,0.065302,0.009472,0.006981,-1.000000,-1.000000,-1.000000,
0.000745,0.018000,0.000233,0.061106,0.002048,0.007025,0.058073,0.009120,0.007041,0.058871,0.008224,0.007471,0.060811,0.001952,0.006896,0.059414,0.006144,0.007145,0.062464,0.008192,0.007090,-1.000000,-1.000000,-1.000000,
0.000738,0.018053,0.000162,0.066091,0.001920,0.007209,0.059361,0.009024,0.007079,0.058396,0.008224,0.007145,0.064382,0.001952,0.007263,0.059735,0.007392,0.007101,0.061967,0.008288,0.007005,-1.000000,-1.000000,-1.000000,
0.000744,0.017934,0.000178,0.061033,0.001920,0.007053,0.058098,0.010112,0.006988,0.058357,0.008192,0.006978,0.065113,0.000928,0.007084,0.059013,0.004992,0.007028,0.064439,0.008192,0.006974,-1.000000,-1.000000,-1.000000,
0.000748,0.017936,0.000183,0.064690,0.001888,0.007026,0.059356,0.010240,0.007066,0.059214,0.008192,0.007010,0.062164,0.003776,0.006985,0.058953,0.006144,0.007056,0.062545,0.008416,0.007189,-1.000000,-1.000000,-1.000000,
0.000761,0.018393,0.000174,0.061024,0.000992,0.006849,0.059258,0.010304,0.007043,0.061542,0.009440,0.007060,0.060605,0.002208,0.007019,0.059365,0.006144,0.007075,0.062138,0.008192,0.006993,-1.000000,-1.000000,-1.000000,
0.000743,0.018127,0.000163,0.061270,0.001952,0.007117,0.063360,0.009184,0.007169,0.058996,0.008192,0.007040,0.065306,0.001888,0.007189,0.059841,0.006016,0.006973,0.063295,0.008192,0.007167,-1.000000,-1.000000,-1.000000,
0.000770,0.018003,0.000167,0.063569,0.002048,0.007061,0.058931,0.009760,0.007389,0.058878,0.008224,0.006967,0.060816,0.001952,0.007201,0.059148,0.006144,0.007010,0.062510,0.008416,0.007040,-1.000000,-1.000000,-1.000000,
0.000742,0.018274,0.000163,0.061554,0.001952,0.007012,0.059503,0.010944,0.007034,0.059012,0.008384,0.006966,0.061985,0.002752,0.006907,0.059743,0.006176,0.006946,0.062401,0.009248,0.006960,-1.000000,-1.000000,-1.000000,
0.000769,0.018057,0.000184,0.060683,0.001952,0.006950,0.058449,0.011456,0.007007,0.058299,0.008192,0.006912,0.063108,0.003136,0.006956,0.058031,0.006240,0.006927,0.062598,0.008256,0.007070,-1.000000,-1.000000,-1.000000,
0.000749,0.018074,0.000161,0.064115,0.001888,0.007111,0.058986,0.010240,0.006973,0.058774,0.008864,0.007260,0.062105,0.002048,0.006948,0.059152,0.005760,0.007443,0.065007,0.008160,0.006966,-1.000000,-1.000000,-1.000000,
0.000749,0.018187,0.000181,0.061654,0.000960,0.007112,0.058511,0.008800,0.007249,0.058608,0.007712,0.006929,0.061177,0.001984,0.006899,0.059911,0.006144,0.006992,0.061413,0.008192,0.007030,-1.000000,-1.000000,-1.000000,
0.000725,0.018111,0.000191,0.061467,0.002048,0.007424,0.060746,0.010240,0.006944,0.059122,0.008192,0.007565,0.064345,0.001856,0.006938,0.058924,0.006112,0.006998,0.062241,0.009568,0.007016,-1.000000,-1.000000,-1.000000,
0.000742,0.018219,0.000169,0.060962,0.002048,0.007035,0.058817,0.010112,0.007524,0.058139,0.008384,0.007050,0.061194,0.002048,0.006999,0.058298,0.006144,0.006956,0.064413,0.008192,0.007124,-1.000000,-1.000000,-1.000000,
0.000747,0.018076,0.000182,0.065067,0.001856,0.006937,0.058239,0.010240,0.007694,0.059241,0.008416,0.007014,0.061862,0.003168,0.007054,0.059776,0.005024,0.007146,0.062551,0.008544,0.007188,-1.000000,-1.000000,-1.000000,
0.000734,0.018109,0.000176,0.061625,0.003072,0.007052,0.058649,0.010240,0.007524,0.058363,0.008320,0.007012,0.061261,0.001984,0.006987,0.058856,0.006144,0.006950,0.061909,0.009504,0.007091,-1.000000,-1.000000,-1.000000,
0.000744,0.018085,0.000175,0.062181,0.002048,0.007227,0.059094,0.010400,0.006993,0.059111,0.008192,0.008985,0.061913,0.003296,0.006969,0.059456,0.006144,0.007085,0.064888,0.009504,0.007121,-1.000000,-1.000000,-1.000000,
0.000746,0.018021,0.000210,0.063037,0.002720,0.006931,0.058152,0.010240,0.006920,0.058491,0.008288,0.006944,0.060713,0.001952,0.007161,0.058370,0.006048,0.007086,0.062002,0.008352,0.007573,-1.000000,-1.000000,-1.000000,
0.000747,0.018129,0.000173,0.062159,0.003200,0.007200,0.058819,0.010144,0.007066,0.058540,0.008192,0.007273,0.062232,0.002688,0.006940,0.060006,0.006144,0.007211,0.062536,0.008384,0.006883,-1.000000,-1.000000,-1.000000,
0.000749,0.018047,0.000194,0.060693,0.002048,0.007275,0.059009,0.010208,0.006938,0.058239,0.008224,0.006988,0.064606,0.002048,0.006899,0.059371,0.005824,0.007527,0.061424,0.008672,0.006992,-1.000000,-1.000000,-1.000000,
0.000744,0.017992,0.000175,0.064814,0.000896,0.007191,0.060007,0.010240,0.007039,0.059904,0.009408,0.007040,0.062132,0.002592,0.007016,0.059794,0.006144,0.007097,0.064501,0.008160,0.007451,-1.000000,-1.000000,-1.000000,
0.000743,0.018116,0.000192,0.060975,0.002048,0.007304,0.058570,0.010240,0.006950,0.058508,0.008192,0.006920,0.060926,0.002048,0.006980,0.058714,0.006144,0.007002,0.061749,0.008192,0.007107,-1.000000,-1.000000,-1.000000,
0.000748,0.018215,0.000178,0.061901,0.003456,0.007025,0.059351,0.010176,0.007149,0.058682,0.008192,0.006991,0.064025,0.001888,0.007053,0.059327,0.005920,0.006995,0.062145,0.008192,0.007119,-1.000000,-1.000000,-1.000000,
0.000746,0.018057,0.000173,0.060859,0.001952,0.007047,0.058117,0.010240,0.006932,0.058357,0.008256,0.007022,0.061029,0.002048,0.006989,0.058787,0.006144,0.007015,0.064415,0.008096,0.007102,-1.000000,-1.000000,-1.000000,
0.000770,0.017902,0.000170,0.062516,0.002048,0.007056,0.059186,0.010464,0.007054,0.059949,0.008192,0.007056,0.061371,0.002048,0.007417,0.059883,0.005728,0.007083,0.062868,0.008640,0.006976,-1.000000,-1.000000,-1.000000,
0.000745,0.018499,0.000174,0.060751,0.002048,0.007216,0.058720,0.010304,0.006910,0.058756,0.008352,0.007183,0.064027,0.002304,0.007087,0.057817,0.006240,0.007500,0.061535,0.008704,0.006991,-1.000000,-1.000000,-1.000000,
0.000742,0.018029,0.000172,0.061764,0.001888,0.007192,0.058625,0.010240,0.006989,0.059712,0.008128,0.007261,0.061890,0.002688,0.006990,0.059489,0.005280,0.007200,0.065283,0.008448,0.007032,-1.000000,-1.000000,-1.000000,
0.000769,0.018306,0.000199,0.063970,0.003648,0.006958,0.058988,0.010304,0.007049,0.058837,0.008160,0.006944,0.061192,0.001952,0.007017,0.058601,0.006080,0.007648,0.061281,0.008320,0.006940,-1.000000,-1.000000,-1.000000,
0.000750,0.018283,0.000197,0.061967,0.003520,0.007469,0.059650,0.010208,0.007009,0.058485,0.008192,0.007525,0.061760,0.002048,0.007404,0.059529,0.006176,0.007075,0.063073,0.006656,0.007016,-1.000000,-1.000000,-1.000000,
0.000768,0.018024,0.000178,0.060899,0.000960,0.006905,0.058397,0.010240,0.006937,0.058589,0.008192,0.007337,0.063433,0.003264,0.007146,0.059208,0.005472,0.006984,0.061380,0.008192,0.007041,-1.000000,-1.000000,-1.000000,
0.000740,0.018295,0.000165,0.066037,0.001888,0.007273,0.059087,0.009920,0.007108,0.059237,0.008192,0.006992,0.061919,0.003264,0.007088,0.059126,0.005056,0.007019,0.062815,0.008384,0.007115,-1.000000,-1.000000,-1.000000,
0.000754,0.018353,0.000169,0.060924,0.002048,0.006997,0.058578,0.010240,0.007073,0.058053,0.008384,0.006989,0.061300,0.002432,0.006937,0.059143,0.006144,0.006952,0.062089,0.008192,0.006985,-1.000000,-1.000000,-1.000000,
0.000743,0.018190,0.000194,0.061905,0.002176,0.007000,0.059385,0.011584,0.007032,0.059283,0.008192,0.006951,0.061721,0.001920,0.006968,0.062939,0.006144,0.007070,0.062300,0.008416,0.006953,-1.000000,-1.000000,-1.000000,
0.000740,0.018149,0.000170,0.063550,0.002592,0.007149,0.058923,0.010240,0.006931,0.058873,0.008352,0.007119,0.060945,0.000960,0.006990,0.058858,0.005984,0.007105,0.064401,0.008192,0.007076,-1.000000,-1.000000,-1.000000,
0.000747,0.018546,0.000187,0.061844,0.002144,0.007144,0.059804,0.010240,0.007044,0.059474,0.008192,0.007359,0.061892,0.002048,0.007539,0.059227,0.005536,0.007135,0.062471,0.008512,0.006974,-1.000000,-1.000000,-1.000000,
0.000748,0.018188,0.000175,0.061139,0.001952,0.006971,0.059507,0.010240,0.006900,0.058281,0.008032,0.007138,0.064081,0.002176,0.007116,0.058590,0.006144,0.007016,0.061514,0.008288,0.007053,-1.000000,-1.000000,-1.000000,
0.000751,0.018004,0.000190,0.061901,0.001952,0.007509,0.059097,0.010592,0.006999,0.059182,0.009408,0.007067,0.061767,0.002464,0.006972,0.059894,0.006144,0.007047,0.066017,0.008192,0.007021,-1.000000,-1.000000,-1.000000,
0.000749,0.018169,0.000166,0.064334,0.002048,0.007077,0.058536,0.010208,0.007012,0.058603,0.009152,0.007014,0.061025,0.001952,0.006917,0.058611,0.006144,0.007012,0.061709,0.008288,0.007026,-1.000000,-1.000000,-1.000000,
0.000744,0.018228,0.000164,0.061819,0.003360,0.006949,0.059183,0.009024,0.007152,0.059616,0.008192,0.007446,0.062814,0.002240,0.007179,0.059868,0.006144,0.006999,0.061912,0.008672,0.007027,-1.000000,-1.000000,-1.000000,
0.000764,0.018283,0.000182,0.060936,0.001952,0.007115,0.062699,0.010240,0.006975,0.061184,0.008352,0.007016,0.061234,0.002048,0.007040,0.058174,0.006144,0.006942,0.064443,0.008192,0.007002,-1.000000,-1.000000,-1.000000,
0.000742,0.017982,0.000197,0.063998,0.001952,0.007014,0.059169,0.010176,0.006990,0.059878,0.008896,0.007062,0.062307,0.003968,0.006975,0.058721,0.006112,0.007106,0.063167,0.009248,0.007077,-1.000000,-1.000000,-1.000000,
0.000734,0.018135,0.000184,0.061272,0.001920,0.007060,0.058274,0.010240,0.007061,0.058762,0.007936,0.006989,0.061275,0.002752,0.007037,0.058487,0.006240,0.007016,0.062011,0.008672,0.007480,-1.000000,-1.000000,-1.000000,
0.000751,0.018343,0.000193,0.061592,0.002048,0.007106,0.060366,0.010176,0.007039,0.058606,0.008192,0.007231,0.065320,0.002048,0.006993,0.059031,0.006144,0.007187,0.062483,0.008576,0.006969,-1.000000,-1.000000,-1.000000,
0.000756,0.018122,0.000171,0.064056,0.002112,0.007529,0.059751,0.010688,0.009389,0.058877,0.008192,0.006960,0.061245,0.002048,0.007012,0.058867,0.006080,0.006993,0.064480,0.006880,0.007021,-1.000000,-1.000000,-1.000000,
