MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,6.388416,0.007533,27.103701,6.493681,0.007103,23.826090,38.591766,0.008372,6.169741,38.942539,0.011799,6.368153,
-1.000000,-1.000000,-1.000000,6.481609,0.008028,25.812147,6.465472,0.014263,22.950539,39.064198,0.013844,6.711378,38.990456,0.008130,6.347331,
-1.000000,-1.000000,-1.000000,6.385537,0.007077,24.666615,6.426775,0.006799,22.670481,39.097977,0.012277,6.171100,39.125561,0.011284,6.414223,
-1.000000,-1.000000,-1.000000,6.398471,0.008696,26.912554,6.413399,0.008095,23.506618,38.478973,0.006510,6.178454,39.048943,0.009362,6.456728,
-1.000000,-1.000000,-1.000000,6.420794,0.011545,25.624399,6.397367,0.008660,22.593058,38.717594,0.011810,6.160532,39.025902,0.011909,6.493726,
-1.000000,-1.000000,-1.000000,6.373614,0.007912,24.722288,6.359736,0.008096,22.677492,38.682491,0.006854,6.185287,39.081623,0.009976,6.492443,
-1.000000,-1.000000,-1.000000,6.412620,0.007692,27.329594,6.402893,0.006991,22.859423,38.554050,0.011307,6.157602,39.078045,0.011846,6.505400,
-1.000000,-1.000000,-1.000000,6.475237,0.012307,25.552786,6.573982,0.008193,23.057266,38.588261,0.006486,6.167424,39.046692,0.010532,6.488739,
-1.000000,-1.000000,-1.000000,6.387049,0.007352,24.690052,6.397323,0.008032,22.848085,38.523972,0.011917,6.160307,39.208488,0.013892,6.568344,
-1.000000,-1.000000,-1.000000,6.434553,0.006218,27.039806,6.509983,0.007698,22.657578,38.594238,0.008183,6.166834,39.108974,0.007090,6.552519,
-1.000000,-1.000000,-1.000000,6.416686,0.010214,25.631947,6.375202,0.008108,24.529800,38.909027,0.010649,6.216237,39.123650,0.010868,6.573416,
-1.000000,-1.000000,-1.000000,6.380814,0.008207,24.764698,6.765229,0.014103,22.638889,38.539902,0.007390,6.156633,39.064201,0.009878,6.547482,
-1.000000,-1.000000,-1.000000,6.434618,0.012731,27.454575,6.383486,0.008713,23.340231,38.690983,0.008864,6.322924,39.513401,0.012187,7.151105,
-1.000000,-1.000000,-1.000000,6.434020,0.010200,25.413565,6.421043,0.007802,23.860895,38.578873,0.011809,6.176074,39.006763,0.008179,6.693034,
-1.000000,-1.000000,-1.000000,6.412244,0.006217,24.612907,6.410379,0.009542,23.547338,38.523113,0.006818,6.150509,39.123100,0.006652,8.189196,
-1.000000,-1.000000,-1.000000,6.399125,0.010927,27.482300,6.375673,0.008989,22.577648,38.754166,0.012688,7.608040,39.016285,0.011766,6.730232,
-1.000000,-1.000000,-1.000000,6.407190,0.011157,25.484043,6.471000,0.006707,24.298838,38.701298,0.008105,7.630137,38.991592,0.011070,6.818911,
-1.000000,-1.000000,-1.000000,6.386976,0.008694,24.675703,6.528966,0.012307,22.616205,38.710819,0.009106,7.497404,39.076675,0.009893,6.707745,
-1.000000,-1.000000,-1.000000,6.414414,0.008191,27.734531,6.421982,0.007513,23.668930,38.885925,0.008745,7.495669,39.032864,0.007355,6.691641,
-1.000000,-1.000000,-1.000000,6.429177,0.009343,25.325392,6.381999,0.006178,22.589798,38.742577,0.012885,7.821823,39.092884,0.012928,6.745748,
-1.000000,-1.000000,-1.000000,6.399155,0.007730,25.085102,6.553429,0.009141,25.080324,38.780891,0.008121,7.812690,39.059166,0.010669,6.691018,
-1.000000,-1.000000,-1.000000,6.448901,0.010886,27.696213,6.422582,0.008788,22.698135,38.857822,0.012441,7.678913,39.250298,0.012431,6.735495,
-1.000000,-1.000000,-1.000000,6.425083,0.008467,25.312698,6.385750,0.006872,22.772432,38.784573,0.009105,7.918857,39.107773,0.009285,6.687697,

MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,25.462301,0.013774,207.429108,26.203587,0.013220,189.737518,161.134003,0.012466,41.979633,166.424911,0.029474,34.156898,
-1.000000,-1.000000,-1.000000,24.355070,0.012726,206.608078,24.400331,0.013625,189.837738,162.262039,0.015939,44.717422,163.540573,0.016420,31.582928,
-1.000000,-1.000000,-1.000000,24.304203,0.014840,207.312958,24.388540,0.013096,188.425934,162.778137,0.014732,45.436630,162.921341,0.014861,31.567789,
-1.000000,-1.000000,-1.000000,24.636791,0.011989,206.871796,24.410177,0.011137,189.301163,165.651199,0.021188,49.096458,162.559891,0.013353,31.611376,
-1.000000,-1.000000,-1.000000,24.342854,0.008012,207.826813,24.448957,0.011484,188.270493,172.096237,0.020357,47.916866,163.765320,0.015988,31.569342,
-1.000000,-1.000000,-1.000000,24.310596,0.009792,207.372803,24.357344,0.007800,189.208176,166.691666,0.018762,48.718388,162.791687,0.014064,32.356506,
-1.000000,-1.000000,-1.000000,24.631220,0.011028,207.784714,24.461637,0.012750,189.675522,164.758179,0.018666,47.330250,163.481415,0.017321,32.546768,
-1.000000,-1.000000,-1.000000,24.465380,0.009625,207.602264,24.560930,0.009358,188.240311,162.659058,0.015606,46.524754,163.587540,0.015895,31.594879,
-1.000000,-1.000000,-1.000000,24.312492,0.007343,207.219894,24.709946,0.013285,189.616379,161.334869,0.026447,46.766891,162.812698,0.012258,31.586945,
-1.000000,-1.000000,-1.000000,24.332888,0.007910,207.697693,24.324451,0.010189,188.725433,161.986908,0.015568,49.608074,162.661545,0.012988,40.946136,
-1.000000,-1.000000,-1.000000,24.320475,0.011340,200.153320,24.248411,0.008109,189.867249,162.310898,0.016156,51.190651,162.709991,0.014240,41.438923,
-1.000000,-1.000000,-1.000000,24.377144,0.008311,207.327560,24.297995,0.010796,190.211731,162.997513,0.014692,50.795643,163.542313,0.015769,42.411320,
-1.000000,-1.000000,-1.000000,24.387857,0.010525,207.284698,24.219662,0.010891,189.486618,162.361633,0.013694,47.614090,162.581894,0.013730,43.414120,
-1.000000,-1.000000,-1.000000,24.718725,0.010379,207.721130,24.309414,0.009417,190.143768,161.349899,0.014151,49.753479,162.171234,0.012174,43.905231,
-1.000000,-1.000000,-1.000000,24.271839,0.007198,208.420715,24.271431,0.010241,188.916565,161.927948,0.015354,48.936119,162.616364,0.014513,45.067310,
-1.000000,-1.000000,-1.000000,24.277855,0.010570,207.471085,24.522520,0.008937,189.244263,162.345383,0.014384,50.345238,162.855042,0.012971,45.046459,
-1.000000,-1.000000,-1.000000,24.510576,0.025047,208.261032,24.765097,0.010785,189.527771,161.023651,0.011804,50.777576,162.561859,0.012843,45.045593,
-1.000000,-1.000000,-1.000000,24.272095,0.013070,208.028381,24.308302,0.008364,190.915512,163.171143,0.014201,57.649689,162.199554,0.013655,45.045265,
-1.000000,-1.000000,-1.000000,24.280231,0.012404,208.048141,24.390059,0.011778,190.142471,164.748886,0.017766,53.296154,162.201477,0.013687,45.358673,
-1.000000,-1.000000,-1.000000,24.789267,0.011988,207.914078,24.303085,0.008687,189.502411,164.633591,0.016964,52.802185,162.509521,0.013667,47.176998,
-1.000000,-1.000000,-1.000000,24.361462,0.009661,209.184509,27.596357,0.013318,190.224594,161.793274,0.013771,54.405388,163.495972,0.016704,46.994179,
-1.000000,-1.000000,-1.000000,24.266396,0.010568,209.100998,24.324280,0.011674,190.609863,160.903442,0.011311,56.554649,163.391525,0.016026,46.971264,
-1.000000,-1.000000,-1.000000,24.457901,0.008501,209.709198,24.592127,0.010724,188.757187,163.882812,0.016072,63.918381,163.560654,0.016512,46.953838,
-1.000000,-1.000000,-1.000000,24.312407,0.009194,208.723816,24.478365,0.009475,189.878998,164.431595,0.014673,58.513912,163.043381,0.013513,45.494007,
-1.000000,-1.000000,-1.000000,24.313597,0.009636,209.662415,24.365421,0.009661,190.081589,163.564529,0.018315,55.641048,162.643188,0.013940,45.537491,
-1.000000,-1.000000,-1.000000,24.209089,0.010486,209.261887,24.260988,0.010372,191.073792,163.930862,0.015860,54.995476,163.042313,0.015124,45.001575,
-1.000000,-1.000000,-1.000000,24.379213,0.010896,209.168015,24.355530,0.009608,190.664124,163.733353,0.016383,56.103626,162.695694,0.016497,45.086395,
-1.000000,-1.000000,-1.000000,24.279520,0.009358,208.600708,24.520641,0.012463,190.048492,164.931946,0.014938,55.856350,162.625824,0.013424,45.062733,
-1.000000,-1.000000,-1.000000,24.328979,0.012415,208.798538,24.350498,0.007318,190.890518,164.365082,0.015393,49.513428,162.799057,0.013890,45.071320,
-1.000000,-1.000000,-1.000000,24.095064,0.010020,209.415039,24.241625,0.009547,189.986954,161.780151,0.015776,50.002304,162.444153,0.013654,45.069923,
-1.000000,-1.000000,-1.000000,24.272154,0.009935,208.587799,24.795475,0.012606,188.784790,162.609558,0.014301,48.857594,163.098892,0.015411,45.169495,
-1.000000,-1.000000,-1.000000,24.272610,0.010849,209.390991,24.347530,0.009111,190.996658,161.800659,0.013121,48.700939,162.684265,0.014864,45.259670,
-1.000000,-1.000000,-1.000000,24.817553,0.014807,209.046158,24.580025,0.009381,190.948975,162.753021,0.015134,50.732246,162.580887,0.025879,46.530701,
-1.000000,-1.000000,-1.000000,24.282488,0.010039,209.805527,24.363562,0.008509,189.691681,164.990448,0.015356,51.110439,162.429245,0.012818,46.965694,
-1.000000,-1.000000,-1.000000,24.272791,0.007678,209.695419,24.314466,0.010603,191.153137,162.191467,0.013866,49.301418,162.730072,0.013163,46.926189,
-1.000000,-1.000000,-1.000000,24.639368,0.011659,209.407089,24.263872,0.012365,190.684586,164.008484,0.013576,54.118813,163.062454,0.014874,47.348213,
-1.000000,-1.000000,-1.000000,24.405294,0.013718,209.049377,24.421503,0.011582,190.201584,163.204788,0.017002,60.876190,163.000992,0.020624,45.526932,
-1.000000,-1.000000,-1.000000,24.254519,0.016045,209.382370,24.532387,0.010080,189.721664,163.115036,0.016483,52.449104,163.132935,0.013561,45.079124,
-1.000000,-1.000000,-1.000000,24.524523,0.009636,210.283432,24.451853,0.006429,190.142654,164.458466,0.013964,59.276249,162.988815,0.012854,45.128498,
-1.000000,-1.000000,-1.000000,24.389347,0.007877,208.931808,24.311323,0.009170,191.279861,162.041946,0.016712,60.181328,162.768829,0.013269,45.052719,
-1.000000,-1.000000,-1.000000,24.484915,0.010241,209.516769,24.260181,0.010036,191.243195,162.038437,0.014389,53.524925,163.227737,0.014226,45.025703,
-1.000000,-1.000000,-1.000000,24.603079,0.013182,209.179230,24.313192,0.010203,190.310715,165.230804,0.014663,53.937939,162.427612,0.014657,45.060539,
-1.000000,-1.000000,-1.000000,24.292149,0.007906,209.753448,24.391575,0.009289,189.969345,161.016388,0.012768,56.480453,162.893295,0.013783,45.047531,
-1.000000,-1.000000,-1.000000,24.320307,0.007405,209.788910,24.324512,0.009563,191.007431,163.045944,0.014014,54.862682,162.415771,0.012110,45.028683,
-1.000000,-1.000000,-1.000000,24.403446,0.009024,209.700150,24.376684,0.008938,191.049438,163.358124,0.012977,62.545895,162.846878,0.013112,45.320263,
-1.000000,-1.000000,-1.000000,24.302006,0.010709,210.081909,24.479795,0.008617,190.341843,164.601120,0.016797,65.865822,162.732269,0.012973,46.514744,
-1.000000,-1.000000,-1.000000,24.396029,0.008392,210.353409,24.326393,0.013226,191.051666,166.908676,0.018636,58.787685,162.874588,0.013507,46.507851,
-1.000000,-1.000000,-1.000000,25.008274,0.012989,210.707245,24.337894,0.011326,190.612839,162.587708,0.017370,55.732754,162.347946,0.012872,46.979568,
-1.000000,-1.000000,-1.000000,24.368279,0.008977,209.411087,24.268066,0.008934,191.810699,162.515961,0.016908,55.435177,162.580658,0.012655,47.580540,
-1.000000,-1.000000,-1.000000,24.339872,0.015618,209.615570,24.337168,0.011229,190.788132,162.276215,0.015716,55.592968,163.008667,0.024423,46.665150,

MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,26.917688,0.013070,281.585358,25.857260,0.010435,189.805695,161.291336,0.013496,43.572281,162.882278,0.013721,36.530323,
-1.000000,-1.000000,-1.000000,25.856375,0.012714,208.368805,25.744522,0.011761,190.215958,161.870468,0.012901,43.613262,163.419769,0.014694,36.534958,
-1.000000,-1.000000,-1.000000,26.027187,0.012831,222.704285,25.693808,0.010179,190.204224,161.917786,0.015653,43.589039,163.179428,0.012848,36.522827,
-1.000000,-1.000000,-1.000000,26.722525,0.014871,222.238846,26.210148,0.014218,190.067474,162.175201,0.013366,43.575546,163.289169,0.014005,36.709988,
-1.000000,-1.000000,-1.000000,26.597242,0.016362,224.236649,25.758635,0.014890,191.795074,161.836365,0.013629,42.307213,163.461349,0.013152,36.829063,
-1.000000,-1.000000,-1.000000,26.174459,0.015234,216.857986,25.670689,0.010277,191.897491,161.444000,0.012929,42.858421,163.291534,0.013406,37.085106,
-1.000000,-1.000000,-1.000000,26.038992,0.013384,209.621857,25.717798,0.010279,191.405289,162.039658,0.013319,42.682335,163.196991,0.013289,37.674549,
-1.000000,-1.000000,-1.000000,25.871199,0.013627,209.594864,25.757538,0.011326,191.432709,163.286133,0.015044,42.376911,162.991180,0.012726,37.783985,
-1.000000,-1.000000,-1.000000,26.028776,0.012357,209.933182,26.042891,0.012189,190.553558,162.121384,0.015099,49.961975,163.328476,0.013793,45.834625,
-1.000000,-1.000000,-1.000000,25.834492,0.011341,209.189560,25.715763,0.012495,191.498230,161.583328,0.026661,50.350079,163.025497,0.014074,45.717514,
-1.000000,-1.000000,-1.000000,25.935167,0.012320,209.246765,25.704689,0.012540,191.771164,161.303085,0.013348,50.858044,163.425674,0.013778,44.364193,
-1.000000,-1.000000,-1.000000,26.420300,0.011953,209.393555,25.720585,0.010808,191.224091,161.128662,0.013700,52.199646,163.757034,0.014316,45.040569,
-1.000000,-1.000000,-1.000000,26.089487,0.014530,208.817108,25.910519,0.010824,191.191025,161.193237,0.013113,52.330204,163.052063,0.013711,45.043571,
-1.000000,-1.000000,-1.000000,25.981773,0.012150,210.030289,25.800873,0.010960,190.797562,161.869171,0.015169,52.053806,163.468887,0.013453,45.064034,
-1.000000,-1.000000,-1.000000,25.986559,0.012208,210.288452,25.720345,0.010568,191.263977,162.179092,0.012850,51.753307,163.340454,0.013105,45.074997,
-1.000000,-1.000000,-1.000000,25.863293,0.011264,210.547012,25.801003,0.010715,191.068771,161.766678,0.011954,52.422523,163.130020,0.013546,45.282803,
-1.000000,-1.000000,-1.000000,26.401661,0.014884,210.683090,25.633221,0.010627,191.186279,161.537521,0.013992,53.943913,163.071884,0.013845,46.415207,
-1.000000,-1.000000,-1.000000,26.025625,0.013603,210.301651,25.575102,0.012459,190.915573,161.978561,0.013538,57.532944,163.150269,0.014660,46.865021,
-1.000000,-1.000000,-1.000000,25.925867,0.009950,209.903992,25.881533,0.012217,190.086456,161.866013,0.012144,59.061317,163.481018,0.014638,46.870380,
-1.000000,-1.000000,-1.000000,25.809158,0.011126,210.221817,25.892612,0.012747,190.716583,161.718719,0.013786,57.837292,163.654434,0.014208,45.518028,
-1.000000,-1.000000,-1.000000,25.848667,0.013793,209.417953,25.716642,0.009262,190.535675,161.116638,0.013263,54.983036,163.578659,0.014299,45.072369,
-1.000000,-1.000000,-1.000000,26.223959,0.013336,208.817322,25.937654,0.009631,190.435547,160.893661,0.012669,55.360371,163.231567,0.013088,45.120857,
-1.000000,-1.000000,-1.000000,25.857582,0.013617,210.141937,25.759478,0.012541,190.747284,161.776505,0.012389,56.524426,163.391693,0.014408,45.068420,
-1.000000,-1.000000,-1.000000,25.865637,0.009714,211.167389,25.696356,0.009271,190.510834,161.522247,0.012644,56.553093,163.677750,0.014099,45.079254,
-1.000000,-1.000000,-1.000000,26.046009,0.014793,210.498688,25.849867,0.009812,189.801743,161.731049,0.013787,55.317829,162.952347,0.012978,46.449646,
-1.000000,-1.000000,-1.000000,25.810032,0.011582,210.628464,25.726604,0.011081,191.773712,161.895630,0.012851,54.967384,163.516907,0.013167,46.890385,
-1.000000,-1.000000,-1.000000,26.384724,0.015881,211.279663,25.811163,0.011604,191.110901,161.516251,0.015677,55.199581,163.225327,0.014101,46.903957,
-1.000000,-1.000000,-1.000000,25.787916,0.008610,210.576309,25.793097,0.011823,191.592300,161.550919,0.013111,61.619823,167.524200,0.015108,45.855865,
-1.000000,-1.000000,-1.000000,25.992474,0.012551,210.693344,25.705587,0.011083,191.434540,161.352798,0.012995,62.438381,162.973450,0.012178,45.073009,
-1.000000,-1.000000,-1.000000,25.999426,0.013141,210.672073,25.871923,0.010866,191.315674,175.646729,0.013662,60.767452,163.055374,0.014215,45.089367,
-1.000000,-1.000000,-1.000000,25.786022,0.008505,210.195984,25.897078,0.012272,192.062195,161.281799,0.012933,55.572346,163.050446,0.013359,45.072796,
-1.000000,-1.000000,-1.000000,26.284361,0.009700,210.499969,25.817640,0.013297,191.723068,163.313324,0.012918,55.183033,162.832504,0.013592,45.054474,
-1.000000,-1.000000,-1.000000,26.024357,0.011458,209.380768,25.682673,0.011629,191.534424,161.850632,0.013327,55.169491,163.172424,0.015243,45.313068,
-1.000000,-1.000000,-1.000000,25.929546,0.012922,210.006302,25.903416,0.011204,191.711426,162.212234,0.013563,53.680027,163.237869,0.013146,46.457294,
-1.000000,-1.000000,-1.000000,26.157066,0.011092,209.871323,26.017447,0.012502,191.064041,162.145508,0.025950,53.658733,162.933990,0.025672,46.843178,
-1.000000,-1.000000,-1.000000,25.956463,0.012266,210.069702,25.816387,0.013072,192.131760,161.312653,0.013461,53.991100,162.958618,0.013075,46.871460,
-1.000000,-1.000000,-1.000000,26.051304,0.010944,211.859741,25.649830,0.011883,192.056503,161.858368,0.012094,55.230221,163.250488,0.014011,45.482880,
-1.000000,-1.000000,-1.000000,25.845501,0.011114,211.466080,25.565065,0.009546,190.929916,161.189560,0.012461,55.102139,162.964920,0.012926,45.038589,
-1.000000,-1.000000,-1.000000,26.102001,0.011142,211.174179,25.787586,0.010684,192.336014,160.883301,0.013473,56.520218,163.170563,0.013248,45.061356,
-1.000000,-1.000000,-1.000000,26.202032,0.013004,211.421982,26.064278,0.013247,194.492340,161.185272,0.027737,54.388329,162.857803,0.012825,45.084572,
-1.000000,-1.000000,-1.000000,25.815187,0.010255,211.169647,25.680916,0.013973,193.109406,161.370239,0.013988,54.386150,163.261108,0.015045,45.070366,
-1.000000,-1.000000,-1.000000,26.046560,0.012560,212.191620,25.630199,0.012207,193.042130,161.718033,0.012111,55.937756,162.908371,0.013136,45.450336,
-1.000000,-1.000000,-1.000000,25.911718,0.014697,211.276443,25.767578,0.011566,192.211884,161.520462,0.013373,55.959293,162.886292,0.012656,46.469498,
-1.000000,-1.000000,-1.000000,25.951994,0.012693,211.517700,25.744278,0.011101,191.937012,161.845276,0.027108,55.347919,163.063293,0.012780,46.849155,
-1.000000,-1.000000,-1.000000,26.132509,0.010114,212.412476,26.322058,0.012950,192.300461,162.131454,0.014121,55.404491,162.997452,0.012363,46.778763,
-1.000000,-1.000000,-1.000000,25.947096,0.011735,211.670593,25.695553,0.011625,192.111298,161.254364,0.013593,57.734886,163.459320,0.014365,46.502777,
-1.000000,-1.000000,-1.000000,26.090286,0.013715,212.356232,25.590530,0.009891,192.794464,162.059570,0.012707,62.047340,163.318375,0.013927,45.039680,
-1.000000,-1.000000,-1.000000,25.844814,0.012866,203.234772,25.785339,0.011372,192.004593,161.671753,0.012980,62.097286,163.084427,0.013415,45.056297,
-1.000000,-1.000000,-1.000000,25.944510,0.008596,211.512650,26.451164,0.011149,191.363968,162.411301,0.013347,58.045616,163.383224,0.013550,45.074924,
-1.000000,-1.000000,-1.000000,26.210711,0.010669,211.257904,26.087385,0.015085,191.476807,161.451584,0.013114,57.148094,162.993622,0.012878,46.868816,

MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing,
-1.000000,-1.000000,-1.000000,97.967491,0.015535,1648.698853,114.854492,0.014254,1610.087158,669.511108,0.012637,347.869324,674.900330,0.014724,199.022552,
-1.000000,-1.000000,-1.000000,96.381592,0.015089,1655.915405,95.675568,0.014698,1605.707886,668.536499,0.015675,347.130737,673.600952,0.013925,200.483932,
-1.000000,-1.000000,-1.000000,96.586159,0.015777,1658.211914,96.018867,0.015349,1611.209106,669.906311,0.014937,341.333221,674.545166,0.015268,199.991821,
-1.000000,-1.000000,-1.000000,96.665291,0.015130,1672.199829,95.869598,0.013679,1609.780273,669.953674,0.015751,341.873840,674.446289,0.015315,198.863647,
-1.000000,-1.000000,-1.000000,96.538734,0.016600,1666.884521,95.852837,0.013644,1609.207764,669.488892,0.014602,338.114716,673.800720,0.013746,200.149689,
-1.000000,-1.000000,-1.000000,96.153183,0.015402,1669.574585,95.825256,0.014284,1610.613525,670.204834,0.015761,337.870514,673.835205,0.014432,200.089447,
-1.000000,-1.000000,-1.000000,96.290787,0.016980,1671.699219,95.985367,0.014460,1609.957275,669.493469,0.015267,337.562500,673.826416,0.014205,199.210175,
-1.000000,-1.000000,-1.000000,97.378601,0.014864,1672.322998,95.917450,0.011879,1608.265381,669.746216,0.014797,335.981781,673.978882,0.014785,200.029968,
-1.000000,-1.000000,-1.000000,96.629082,0.015839,1679.855469,95.697929,0.014753,1611.512451,670.433777,0.015128,336.202637,673.206604,0.013255,200.102753,
-1.000000,-1.000000,-1.000000,96.249443,0.012719,1684.691895,97.660164,0.016237,1610.984375,668.707031,0.015219,336.594452,673.623779,0.015940,199.510330,
-1.000000,-1.000000,-1.000000,96.216408,0.013085,1686.548828,95.741135,0.012564,1605.033081,668.417542,0.015238,337.005432,673.740723,0.014302,200.058105,
-1.000000,-1.000000,-1.000000,96.063835,0.016398,1692.370117,95.956070,0.014772,1609.505615,668.991333,0.014502,335.912781,674.104614,0.013909,199.387527,
-1.000000,-1.000000,-1.000000,95.995888,0.014457,1689.230103,95.659203,0.014170,1608.596436,669.323425,0.014753,335.876678,674.441406,0.014103,198.264038,
-1.000000,-1.000000,-1.000000,96.355667,0.014322,1690.140259,95.663261,0.016356,1609.014648,668.693054,0.015038,336.277527,673.937195,0.014262,199.187531,
-1.000000,-1.000000,-1.000000,96.623619,0.015392,1690.492920,95.676796,0.013890,1609.393799,668.979309,0.016667,334.740967,673.194702,0.014146,199.378113,
-1.000000,-1.000000,-1.000000,96.165047,0.016074,1697.655762,96.035751,0.015494,1610.277954,669.259216,0.015515,335.999786,674.244690,0.015086,198.500809,
-1.000000,-1.000000,-1.000000,96.209259,0.014679,1700.253418,95.478317,0.013539,1608.063232,668.984070,0.013454,335.923309,674.102539,0.014470,199.681427,
-1.000000,-1.000000,-1.000000,98.304710,0.016781,1701.062012,95.794312,0.013837,1610.651123,668.927551,0.014489,335.944153,674.383606,0.014615,198.815002,
-1.000000,-1.000000,-1.000000,96.197983,0.013496,1700.932373,95.636665,0.014450,1611.436768,668.624390,0.015546,334.778259,674.071899,0.015212,199.170349,
-1.000000,-1.000000,-1.000000,96.097183,0.014043,1702.714844,95.676086,0.014133,1608.680176,668.756470,0.014762,334.571350,674.450928,0.013480,199.233353,
-1.000000,-1.000000,-1.000000,96.001244,0.016017,1708.287842,95.899750,0.013965,1609.945068,669.967529,0.014085,333.930878,672.910583,0.014899,198.896805,
-1.000000,-1.000000,-1.000000,96.262192,0.015474,1714.302002,95.495972,0.015388,1610.269165,666.062561,0.014377,333.688354,672.410889,0.015551,198.288406,
-1.000000,-1.000000,-1.000000,96.621941,0.015560,1712.058594,95.700516,0.012645,1608.452637,669.227173,0.013911,333.962524,674.188171,0.014446,199.333420,
-1.000000,-1.000000,-1.000000,96.210770,0.014211,1711.452881,95.961403,0.015348,1609.995239,668.704163,0.013570,333.950745,674.083130,0.014677,199.297592,
-1.000000,-1.000000,-1.000000,96.274506,0.016299,1714.498657,96.536575,0.013296,1620.529175,667.133667,0.014053,333.833740,671.983765,0.014224,199.198624,
-1.000000,-1.000000,-1.000000,96.297112,0.013298,1714.518921,95.903534,0.014759,1607.382324,669.185669,0.014637,334.014404,673.945862,0.014348,199.215607,
-1.000000,-1.000000,-1.000000,96.434380,0.015703,1714.191528,95.704369,0.013282,1610.222900,667.243469,0.014787,332.698059,673.582458,0.013878,198.384583,
-1.000000,-1.000000,-1.000000,96.249504,0.014351,1717.040771,96.762283,0.024781,1609.958618,667.922974,0.014325,332.178345,673.352356,0.014301,199.204041,
-1.000000,-1.000000,-1.000000,96.161697,0.015792,1717.783447,96.075775,0.015154,1612.049438,668.363037,0.013816,333.371185,672.843872,0.014966,199.180557,
-1.000000,-1.000000,-1.000000,96.045097,0.013350,1716.942627,95.719971,0.013562,1610.458862,668.922119,0.014172,333.052155,674.636047,0.013710,198.349808,
-1.000000,-1.000000,-1.000000,96.091377,0.013062,1717.047729,96.177673,0.017428,1611.193115,668.166748,0.014134,333.118927,672.721008,0.014811,199.745422,
-1.000000,-1.000000,-1.000000,96.424362,0.016298,1725.085815,95.964691,0.016263,1608.228271,668.478882,0.014009,332.777832,674.240906,0.015887,199.629425,
-1.000000,-1.000000,-1.000000,96.120132,0.012273,1720.906616,95.899689,0.012924,1617.171265,668.263489,0.015338,334.016998,674.582092,0.014578,198.090836,
-1.000000,-1.000000,-1.000000,96.303833,0.015365,1721.857056,95.598526,0.014409,1620.113525,667.554993,0.015632,333.023499,673.975220,0.014360,199.217957,
-1.000000,-1.000000,-1.000000,97.457436,0.015500,1722.971680,95.728386,0.015574,1615.763428,666.818909,0.013915,332.598602,674.597595,0.015419,199.250061,
-1.000000,-1.000000,-1.000000,96.066528,0.014662,1726.709839,95.457832,0.015169,1626.732666,667.615479,0.013935,332.256866,673.740112,0.014091,197.452377,
-1.000000,-1.000000,-1.000000,96.331818,0.013789,1761.615356,95.858223,0.023868,1615.522949,667.676270,0.013618,333.795441,675.741516,0.014576,198.658630,
-1.000000,-1.000000,-1.000000,96.410027,0.013362,1726.359375,96.062027,0.012950,1620.202515,667.704712,0.013133,332.250092,673.602356,0.015497,198.616821,
-1.000000,-1.000000,-1.000000,96.091202,0.013807,1727.745728,95.733124,0.016614,1624.069946,668.162048,0.025243,332.373138,672.547058,0.015108,197.988022,
-1.000000,-1.000000,-1.000000,96.165825,0.012608,1730.816040,95.814003,0.014156,1624.582397,668.353455,0.013555,332.125977,673.177185,0.014875,198.590836,
-1.000000,-1.000000,-1.000000,96.208382,0.016424,1728.097534,95.641861,0.015542,1619.554321,668.755005,0.014508,332.483704,672.183167,0.013900,198.551483,
-1.000000,-1.000000,-1.000000,96.410332,0.015678,1730.776245,95.756279,0.013873,1630.334229,669.247620,0.014894,330.811737,673.157166,0.014497,197.809082,
-1.000000,-1.000000,-1.000000,96.629456,0.015850,1729.591553,95.921913,0.015091,1631.668335,669.078735,0.014666,332.020996,673.781067,0.014986,198.586945,
