Performing comparisons between CPU Cuda and Tensor implementation,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Matrixes size,32,32,,,,,,,,,,,,,,,
Single run computation test,,,,,,,,,,,,,,,,,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),,,,,,,,,,,
MMA CPU,0.004177,0.411205,0.000354,,,,,,,,,,,,,,
MMA Tensor,68.240242,0.015621,0.010845,False,1,0,,,,,,,,,,,
MMA CUDA,0.080122,0.030367,0.008654,True,0,0,,,,,,,,,,,
MMA CUDA Shared,0.071819,0.017295,0.007991,False,0,0,,,,,,,,,,,
MMA CUDA Shared Half,0.081242,0.016787,0.008548,False,0.00005,0.000039,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Multi run computation  test, execution count :150,,,,,,,,,,,,,,,,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing
0.233258,6.192172,0.044955,2.58129,0.151168,0.158854,0.48398,0.646016,0.168153,0.48126,0.507392,0.1573,2.607196,0.529152,0.162079,-1,-1,-1
0.230398,6.201672,0.044637,2.565922,0.150272,0.158973,0.495068,0.646048,0.156361,0.47998,0.498592,0.157524,2.603482,0.528256,0.15718,-1,-1,-1
0.232259,6.179643,0.044061,2.561337,0.150528,0.162732,0.482242,0.647552,0.157088,0.486117,0.507072,0.156785,2.625602,0.527552,0.155726,-1,-1,-1
0.231238,6.193254,0.04453,2.561073,0.151456,0.157495,0.481202,0.64736,0.166164,0.481495,0.497856,0.157589,2.592964,0.528288,0.155721,-1,-1,-1
0.232394,6.220922,0.045132,2.588515,0.15072,0.15876,0.485153,0.646592,0.156367,0.479458,0.508544,0.157238,2.648309,0.524736,0.156782,-1,-1,-1
0.232667,6.237643,0.04443,2.572368,0.150336,0.158393,0.483926,0.646112,0.156552,0.47915,0.498976,0.159172,2.574984,0.528032,0.156925,-1,-1,-1
0.231397,6.224855,0.043821,2.55584,0.150592,0.158754,0.482885,0.650208,0.15651,0.485654,0.498272,0.157249,2.599567,0.527872,0.155137,-1,-1,-1
0.232006,6.235496,0.043947,2.585562,0.150272,0.159443,0.481496,0.643712,0.162257,0.479874,0.499904,0.158255,2.594807,0.528064,0.15566,-1,-1,-1
0.233484,6.457138,0.043802,2.56351,0.150336,0.168762,0.481842,0.645184,0.157466,0.487282,0.499328,0.157152,2.632437,0.527456,0.156125,-1,-1,-1
0.233015,6.451076,0.044463,2.547236,0.15088,0.158818,0.481701,0.646944,0.156352,0.48003,0.497152,0.158046,2.577635,0.528256,0.158094,-1,-1,-1
0.234426,6.483513,0.045113,2.602599,0.150464,0.158599,0.482946,0.646912,0.157572,0.480292,0.499712,0.161659,2.630239,0.528896,0.155641,-1,-1,-1
0.233347,6.472076,0.044169,2.570511,0.150624,0.158838,0.481653,0.64752,0.158016,0.478985,0.497504,0.157318,2.611152,0.527936,0.155911,-1,-1,-1
0.23529,6.46238,0.043952,2.570417,0.156256,0.158044,0.487854,0.6472,0.156383,0.479069,0.506944,0.157151,2.639663,0.528416,0.155899,-1,-1,-1
0.231974,6.467155,0.045066,2.591543,0.151168,0.159185,0.480767,0.647584,0.1573,0.48662,0.49936,0.160821,2.595147,0.52784,0.156709,-1,-1,-1
0.232627,6.430711,0.044465,2.553846,0.151744,0.158597,0.481567,0.644704,0.160047,0.479705,0.509408,0.157616,2.596509,0.528224,0.159025,-1,-1,-1
0.2313,6.446024,0.044573,2.57529,0.151104,0.159352,0.482036,0.647168,0.157585,0.480513,0.505056,0.159191,2.572363,0.527808,0.158033,-1,-1,-1
0.231505,6.45468,0.044548,2.587303,0.15088,0.160254,0.480686,0.646208,0.156296,0.487037,0.504672,0.155986,2.623683,0.52848,0.155979,-1,-1,-1
0.234917,6.476993,0.043957,2.572543,0.150336,0.157973,0.492483,0.645248,0.157484,0.481508,0.497568,0.157931,2.610183,0.52688,0.157868,-1,-1,-1
0.232834,6.448071,0.044317,2.551327,0.150592,0.15781,0.489205,0.64544,0.157706,0.479164,0.50688,0.157081,2.627852,0.527424,0.155983,-1,-1,-1
0.232207,6.445742,0.043839,2.584605,0.150336,0.15813,0.480987,0.64288,0.158033,0.479773,0.498656,0.157702,2.593358,0.52816,0.170303,-1,-1,-1
0.241074,6.449346,0.043776,2.555167,0.151232,0.158335,0.482586,0.645664,0.157049,0.47983,0.49904,0.15749,2.601564,0.528,0.155516,-1,-1,-1
0.234221,6.623135,0.044548,2.536527,0.161568,0.158525,0.482007,0.647424,0.157552,0.491367,0.49824,0.157598,2.595923,0.52912,0.157299,-1,-1,-1
0.249275,6.034559,0.044442,2.596752,0.15072,0.1583,0.488756,0.643424,0.156604,0.513529,0.498272,0.157255,2.567156,0.528672,0.156506,-1,-1,-1
0.246649,6.199324,0.050664,2.565037,0.149792,0.159365,0.480737,0.6496,0.15678,0.479787,0.49904,0.158896,2.585616,0.527776,0.167972,-1,-1,-1
0.240731,6.04005,0.047794,2.542814,0.150816,0.15849,0.489184,0.645728,0.15736,0.48191,0.499808,0.157486,2.593996,0.528224,0.155181,-1,-1,-1
0.235339,6.06806,0.046229,2.594957,0.150976,0.15962,0.494311,0.644416,0.156651,0.479207,0.497888,0.158859,2.599239,0.528512,0.157096,-1,-1,-1
0.243933,5.930924,0.044709,2.576272,0.150208,0.157874,0.487749,0.646272,0.16194,0.479471,0.49872,0.157111,2.584798,0.528288,0.1555,-1,-1,-1
0.231177,5.9595,0.046302,2.546623,0.15056,0.169064,0.480596,0.646176,0.1579,0.499841,0.508064,0.158602,2.585529,0.526848,0.156789,-1,-1,-1
0.23169,5.931308,0.044355,2.595173,0.150912,0.157447,0.481745,0.64528,0.156254,0.485033,0.506784,0.157568,2.577554,0.527744,0.155606,-1,-1,-1
0.232641,6.031454,0.044898,2.553404,0.149856,0.158982,0.482921,0.64576,0.157021,0.480497,0.500544,0.157731,2.595794,0.529056,0.15641,-1,-1,-1
0.231255,5.972085,0.043962,2.559882,0.151072,0.15861,0.492544,0.647552,0.157963,0.483311,0.499168,0.158605,2.568138,0.527776,0.16184,-1,-1,-1
0.23252,5.959173,0.044136,2.544534,0.150656,0.158216,0.482119,0.645504,0.156948,0.479599,0.498816,0.158817,2.564525,0.527584,0.167588,-1,-1,-1
0.23105,5.977557,0.044725,2.597035,0.150752,0.157926,0.481938,0.643584,0.15645,0.479821,0.508064,0.163766,2.630541,0.528448,0.155877,-1,-1,-1
,,,,,,,,,,,,,,,,,
Matrixes size,1024,1024,,,,,,,,,,,,,,,
Single run computation test,,,,,,,,,,,,,,,,,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),,,,,,,,,,,
MMA CPU,5.352139,50.14592,3.345972,,,,,,,,,,,,,,
MMA Tensor,11.169004,1.22368,1.827181,False,0.029972,0.023182,,,,,,,,,,,
MMA CUDA,2.082704,5.099562,3.353526,False,0,0,,,,,,,,,,,
MMA CUDA Shared,2.003758,4.000477,3.409135,False,0,0,,,,,,,,,,,
MMA CUDA Shared Half,11.304748,3.860468,1.966477,False,0.000009,0.000006,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Multi run computation  test, execution count :150,,,,,,,,,,,,,,,,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Loading,MMA CUDA Shared Half Computing,MMA CUDA Shared Half Outputing,MMA Tensor Shared Loading,MMA Tensor Shared Computing,MMA Tensor Shared Outputing
-1,-1,-1,11.04672,1.142976,0.463486,4.554278,5.015104,0.445069,3.838102,3.95024,0.449669,14.532541,3.766688,0.455003,-1,-1,-1
-1,-1,-1,9.978197,1.140384,0.450801,1.646141,5.01824,0.442328,1.597658,3.911968,0.446618,9.96495,3.755552,0.447031,-1,-1,-1
-1,-1,-1,9.932257,1.138496,0.460698,1.594928,5.017984,0.439326,1.548318,3.914976,0.448894,9.967455,3.752512,0.445287,-1,-1,-1
-1,-1,-1,9.968704,1.140736,0.456441,1.571941,5.017728,0.442144,1.544766,3.90496,0.441742,9.926791,3.770784,0.445521,-1,-1,-1
-1,-1,-1,9.960378,1.141024,0.463372,1.546008,5.00928,0.444086,1.527043,3.884896,0.444227,9.879674,3.777888,0.447239,-1,-1,-1
-1,-1,-1,9.899266,1.141728,0.455429,1.543653,5.011168,0.441757,1.543918,3.781856,0.444973,9.896922,3.764448,0.448875,-1,-1,-1
-1,-1,-1,9.978629,1.142464,0.456224,1.523028,5.015648,0.440877,1.531222,3.886496,0.445758,10.045187,3.768768,0.451614,-1,-1,-1
-1,-1,-1,9.928873,1.135008,0.446804,1.528179,5.00848,0.439834,1.531503,3.854528,0.441285,9.926445,3.768928,0.443186,-1,-1,-1
-1,-1,-1,9.967925,1.139648,0.44601,1.519298,5.015936,0.440072,1.532176,3.89424,0.443756,9.907818,3.778048,0.442546,-1,-1,-1
-1,-1,-1,9.858016,1.140288,0.458612,1.529597,5.01648,0.439812,1.548271,3.921184,0.442291,9.92584,3.771936,0.443441,-1,-1,-1
-1,-1,-1,9.836378,1.146752,0.46537,1.538405,5.013536,0.443371,1.531905,3.907904,0.448551,10.029847,3.772768,0.442621,-1,-1,-1
-1,-1,-1,9.934063,1.139456,0.457952,1.53137,5.011648,0.437529,1.535185,3.909408,0.444613,9.962853,3.77792,0.442856,-1,-1,-1
-1,-1,-1,9.902313,1.14176,0.448598,1.534755,5.01344,0.441295,1.519863,3.91984,0.442226,9.947737,3.778464,0.443353,-1,-1,-1
-1,-1,-1,9.96871,1.137856,0.443928,1.535194,5.020864,0.438409,1.554823,3.914752,0.447266,9.968488,3.7544,0.444375,-1,-1,-1
-1,-1,-1,9.892652,1.139648,0.46545,1.542161,5.00928,0.441141,1.530309,3.916256,0.449801,9.948943,3.76992,0.446952,-1,-1,-1
-1,-1,-1,9.865331,1.140704,0.450945,1.550677,5.01456,0.43857,1.533265,3.849696,0.446835,9.880967,3.763104,0.443824,-1,-1,-1
-1,-1,-1,9.922697,1.14,0.46035,1.514138,5.015936,0.440695,1.518567,3.78432,0.445585,9.844816,3.780416,0.444327,-1,-1,-1
-1,-1,-1,9.910261,1.142016,0.449374,1.527132,5.02208,0.46443,1.537803,3.914944,0.443824,9.907414,3.777984,0.443896,-1,-1,-1
-1,-1,-1,9.931483,1.137696,0.458749,1.542292,5.018176,0.439826,1.515383,3.8176,0.445739,9.937003,3.728128,0.451745,-1,-1,-1
-1,-1,-1,9.892734,1.139456,0.450017,1.543077,5.011712,0.439911,1.543456,3.916672,0.44308,9.929931,3.773888,0.44467,-1,-1,-1
-1,-1,-1,9.944292,1.139744,0.458383,1.534,5.015808,0.441919,1.524581,3.850016,0.442807,9.894152,3.770528,0.444189,-1,-1,-1
-1,-1,-1,9.875214,1.140416,0.461552,1.527933,5.015776,0.441681,1.529076,3.919264,0.442026,9.940348,3.78,0.446584,-1,-1,-1
-1,-1,-1,9.841868,1.141024,0.456648,1.531581,5.019392,0.438473,1.528263,3.898944,0.44461,9.885894,3.768544,0.445559,-1,-1,-1
-1,-1,-1,9.970324,1.142496,0.446819,1.555522,5.017184,0.44109,1.533444,3.889152,0.444832,9.992795,3.774368,0.448739,-1,-1,-1
-1,-1,-1,9.901807,1.140576,0.448885,1.535385,5.020576,0.438274,1.536613,3.910336,0.443114,9.953919,3.777984,0.443879,-1,-1,-1
-1,-1,-1,9.93239,1.137728,0.444872,1.535458,5.016544,0.443375,1.535378,3.835264,0.442945,9.971003,3.71792,0.446874,-1,-1,-1
-1,-1,-1,9.956057,1.141568,0.455832,1.524805,5.019904,0.443543,1.529645,3.931488,0.445316,9.913281,3.77152,0.44617,-1,-1,-1
-1,-1,-1,9.924048,1.13744,0.451743,1.536571,5.022656,0.440016,1.537484,3.9416,0.447504,9.902134,3.759392,0.441997,-1,-1,-1
-1,-1,-1,9.937093,1.139776,0.449372,1.548414,5.01328,0.440278,1.521996,3.913184,0.441317,9.922634,3.770048,0.443046,-1,-1,-1
-1,-1,-1,9.913036,1.140736,0.45653,1.533636,5.006752,0.440617,1.524904,3.913536,0.443096,9.81886,3.77184,0.447823,-1,-1,-1
-1,-1,-1,9.895114,1.136992,0.453099,1.525684,5.024512,0.438619,1.545159,3.921184,0.442917,9.935159,3.775424,0.446457,-1,-1,-1
-1,-1,-1,9.960644,1.139872,0.486917,1.537386,5.01744,0.44187,1.541627,3.86352,0.440648,9.949522,3.768448,0.448789,-1,-1,-1
-1,-1,-1,9.840804,1.141248,0.449091,1.55107,5.018656,0.440629,1.532143,3.927328,0.443649,9.929482,3.780128,0.450363,-1,-1,-1
-1,-1,-1,9.950488,1.138432,0.445813,1.532214,5.022528,0.44192,1.531014,3.913632,0.44086,9.871471,3.773344,0.444037,-1,-1,-1
-1,-1,-1,9.94606,1.139488,0.463723,1.53035,5.320672,0.43656,1.533958,3.905248,0.443558,9.865687,3.736704,0.444136,-1,-1,-1
-1,-1,-1,9.848733,1.140064,0.449712,1.53285,5.01584,0.439045,1.539421,3.911424,0.443116,9.882946,3.732992,0.443203,-1,-1,-1
-1,-1,-1,9.886951,1.140128,0.458463,1.54387,5.016352,0.437966,1.521984,3.912672,0.442482,9.941305,3.778528,0.444148,-1,-1,-1
-1,-1,-1,9.887136,1.136224,0.450872,1.546951,5.02,0.438412,1.528983,3.915808,0.446938,9.968328,3.776896,0.444291,-1,-1,-1
-1,-1,-1,9.938201,1.141312,0.453545,1.537648,3.113024,0.437431,1.519695,3.913632,0.451097,9.899379,3.7768,0.4481,-1,-1,-1
-1,-1,-1,9.869064,1.14048,0.449618,1.537165,3.093632,0.446776,1.529028,3.92624,0.442494,9.892453,3.777664,0.445892,-1,-1,-1
-1,-1,-1,9.874614,1.143776,0.450369,1.521957,3.091104,0.437114,1.52536,3.908704,0.443438,9.969939,3.780576,0.457297,-1,-1,-1
-1,-1,-1,9.879505,1.140288,0.455728,1.524695,3.091776,0.437485,1.546571,3.886336,0.442538,9.931391,3.76768,0.443456,-1,-1,-1
-1,-1,-1,9.868328,1.141248,0.461447,1.53596,2.996064,0.445234,1.523037,3.906272,0.442142,9.952446,3.785184,0.44828,-1,-1,-1
-1,-1,-1,9.979145,1.140096,0.465633,1.529698,2.916224,0.441885,1.538465,2.268736,0.443756,9.906907,3.776928,0.442814,-1,-1,-1
-1,-1,-1,9.899014,1.140608,0.451051,1.516528,2.913952,0.441171,1.543362,2.187328,0.442785,9.900478,3.764384,0.444445,-1,-1,-1
-1,-1,-1,9.958114,1.139904,0.451224,1.523411,2.910976,0.440934,1.53398,2.12864,0.446916,9.930767,3.76976,0.455731,-1,-1,-1
-1,-1,-1,9.969683,1.136608,0.460541,1.532452,2.868224,0.455057,1.532276,2.130496,0.442884,9.943629,3.742176,0.450959,-1,-1,-1
-1,-1,-1,9.982258,1.1376,0.44954,1.538269,2.848,0.439403,1.516843,2.173216,0.44743,9.9377,3.77792,0.445409,-1,-1,-1
-1,-1,-1,9.992746,1.140928,0.451385,1.526015,2.845376,0.43778,1.53198,2.11968,0.477996,9.886595,3.767104,0.445096,-1,-1,-1
-1,-1,-1,9.92734,1.140864,0.45711,1.528351,2.84416,0.43617,1.519638,2.110432,0.455488,9.972611,3.772992,0.447619,-1,-1,-1
-1,-1,-1,9.85978,1.142944,0.450339,1.54755,2.820384,0.45583,1.517907,2.135904,0.447516,9.881579,3.779104,0.444067,-1,-1,-1
-1,-1,-1,9.952376,1.140896,0.463948,1.53354,2.816096,0.460517,1.517989,2.132224,0.445663,9.950188,3.776032,0.44265,-1,-1,-1
-1,-1,-1,9.839087,1.14128,0.459597,1.538119,2.805472,0.43974,1.508603,2.131008,0.460779,9.872791,3.773632,0.448166,-1,-1,-1
-1,-1,-1,9.9071,1.138112,0.443673,1.528497,2.806144,0.438694,1.513135,2.11136,0.44641,9.914577,3.777152,0.445719,-1,-1,-1
-1,-1,-1,9.918586,1.140928,0.453208,1.526806,2.796224,0.442235,1.512952,2.069088,0.450575,9.91838,3.783232,0.447986,-1,-1,-1
-1,-1,-1,9.897827,1.140416,0.448477,1.548001,2.791104,0.455554,1.520607,2.097728,0.44662,9.86729,3.765984,0.444053,-1,-1,-1
-1,-1,-1,9.87901,1.138464,0.454279,1.535065,2.79008,0.44138,1.515552,2.111552,0.455175,9.972248,3.770272,0.461462,-1,-1,-1
-1,-1,-1,9.88816,1.139584,0.449776,1.520701,2.794528,0.436235,1.518742,2.11232,0.44565,9.910334,3.777568,0.448659,-1,-1,-1
-1,-1,-1,9.920839,1.139104,0.454764,1.530491,2.789376,0.440121,1.515925,2.094432,0.445838,9.991505,3.777376,0.442931,-1,-1,-1
-1,-1,-1,9.911665,1.140064,0.454153,1.532423,2.787904,0.442928,1.517413,2.136352,0.442189,9.87441,3.768928,0.443798,-1,-1,-1
-1,-1,-1,9.913997,1.14016,0.451706,1.536376,2.789312,0.447063,1.513121,2.085856,0.448958,9.928625,3.775712,0.443578,-1,-1,-1
-1,-1,-1,9.957336,1.1392,0.458565,1.527463,2.788768,0.442702,1.532203,2.104192,0.443362,9.918105,3.779744,0.443123,-1,-1,-1
-1,-1,-1,9.862245,1.140608,0.447272,1.520173,2.786528,0.441767,1.532307,2.061952,0.447789,9.926117,3.780032,0.443869,-1,-1,-1
-1,-1,-1,9.928007,1.139872,0.444251,1.521381,2.786944,0.442955,1.541917,2.085952,0.444474,9.958556,3.767136,0.44556,-1,-1,-1
-1,-1,-1,9.899907,1.14,0.459834,1.542569,2.784128,0.437767,1.541142,2.072416,0.446633,9.961149,3.780608,0.444579,-1,-1,-1
-1,-1,-1,9.88984,1.142976,0.448565,1.534442,2.794208,0.446072,1.522966,2.104704,0.44461,9.89171,3.780736,0.458177,-1,-1,-1
-1,-1,-1,9.939728,1.139872,0.457248,1.519474,2.785696,0.442223,1.534969,2.112128,0.443707,9.83553,3.773408,0.446306,-1,-1,-1
-1,-1,-1,9.900395,1.138112,0.453703,1.530665,2.789024,0.437455,1.522365,2.111744,0.444309,9.977804,3.778656,0.45314,-1,-1,-1
-1,-1,-1,9.881045,1.14,0.454333,1.544295,2.79136,0.439621,1.539033,2.147936,0.453146,9.911149,3.763488,0.444908,-1,-1,-1
-1,-1,-1,9.892003,1.14032,0.47305,1.540362,2.784192,0.454274,1.516922,2.105056,0.458213,9.891648,3.7352,0.445809,-1,-1,-1
-1,-1,-1,9.867645,1.141888,0.46161,1.532752,2.789984,0.436954,1.517355,2.099968,0.447104,9.871491,3.77104,0.444338,-1,-1,-1
-1,-1,-1,9.921478,1.139744,0.484038,1.522817,2.790144,0.44183,1.519929,2.10448,0.442202,9.965532,3.765696,0.448633,-1,-1,-1
-1,-1,-1,9.874399,1.139072,0.453727,1.52864,2.78864,0.438904,1.52011,2.075136,0.447653,9.949515,3.779104,0.443355,-1,-1,-1
-1,-1,-1,9.923218,1.140192,0.450619,1.543068,2.792352,0.444398,1.513102,2.067712,0.445271,9.87519,3.778368,0.446682,-1,-1,-1
-1,-1,-1,10.098579,1.140768,0.695665,1.535012,2.787104,0.436403,1.518455,2.146976,0.446541,9.945427,3.766144,0.463025,-1,-1,-1
-1,-1,-1,10.120127,1.140224,0.45619,1.52518,2.78656,0.445602,1.516803,2.14416,0.44503,9.922049,3.777248,0.446854,-1,-1,-1
-1,-1,-1,10.047203,1.143872,0.462156,1.522662,2.769248,0.438418,1.51968,2.1096,0.444524,9.896604,3.742144,0.443228,-1,-1,-1
-1,-1,-1,9.941807,1.13808,0.453758,1.519363,2.769664,0.442854,1.510845,2.135968,0.445723,9.918953,3.765152,0.44794,-1,-1,-1
-1,-1,-1,9.968124,1.142144,0.45578,1.533187,2.776768,0.453811,1.516195,2.080864,0.443649,9.92763,3.7688,0.443733,-1,-1,-1
-1,-1,-1,9.882108,1.142944,0.450573,1.521032,2.767424,0.442064,1.5169,2.083808,0.446972,9.949566,3.769056,0.443059,-1,-1,-1
-1,-1,-1,9.899236,1.140928,0.450381,1.522036,2.769792,0.438602,1.522557,2.097408,0.442333,9.962585,3.776064,0.442917,-1,-1,-1
-1,-1,-1,9.866723,1.140416,0.460902,1.526326,2.76928,0.442265,1.521476,2.120992,0.450104,9.905428,3.77936,0.448501,-1,-1,-1
-1,-1,-1,9.862012,1.138464,0.450845,1.54363,2.7704,0.439791,1.536344,2.070752,0.448551,9.955846,3.751744,0.443442,-1,-1,-1
-1,-1,-1,9.903955,1.142144,0.452322,1.539459,2.77616,0.444727,1.534656,2.088288,0.441469,9.980982,3.772352,0.456468,-1,-1,-1
-1,-1,-1,9.892005,1.140736,0.449717,1.522657,2.771648,0.445256,1.544296,2.120384,0.446594,9.916108,3.777056,0.444105,-1,-1,-1
-1,-1,-1,9.899063,1.141664,0.450104,1.524311,2.771104,0.443566,1.540577,2.139936,0.443847,9.992401,3.779392,0.447203,-1,-1,-1
-1,-1,-1,9.840311,1.139456,0.449048,1.52142,2.776416,0.438945,1.528501,2.092512,0.448962,9.874743,3.736544,0.464272,-1,-1,-1
-1,-1,-1,9.907802,1.140864,0.452325,1.52008,2.770016,0.439323,1.528102,2.088,0.446971,9.953362,3.77568,0.444559,-1,-1,-1
-1,-1,-1,9.895185,1.141792,0.468803,1.523427,2.775776,0.442211,1.521681,2.059264,0.441325,9.937914,3.776736,0.446801,-1,-1,-1
-1,-1,-1,9.860884,1.140992,0.452629,1.521644,2.768832,0.440417,1.543198,2.09616,0.463516,9.858684,3.781536,0.449463,-1,-1,-1
-1,-1,-1,9.881838,1.140736,0.455953,1.530209,2.770624,0.43938,1.516443,2.087616,0.457178,9.883734,3.765344,0.450589,-1,-1,-1
-1,-1,-1,9.896394,1.143648,0.451262,1.520023,2.773568,0.43695,1.517867,2.091744,0.443546,9.857125,3.73488,0.443587,-1,-1,-1
-1,-1,-1,9.895247,1.140832,0.457436,1.542456,2.774784,0.442927,1.522317,2.148416,0.444861,9.981267,3.75504,0.450283,-1,-1,-1
-1,-1,-1,9.846503,1.141088,0.447829,1.517802,2.770976,0.448781,1.513782,2.115456,0.443061,9.883404,3.77088,0.447592,-1,-1,-1
-1,-1,-1,9.931627,1.140704,0.455607,1.523797,2.77056,0.443091,1.5239,2.055616,0.445193,9.980936,3.772576,0.443084,-1,-1,-1
-1,-1,-1,9.858641,1.14032,0.4505,1.518991,2.772896,0.440484,1.51998,2.105216,0.442327,9.912871,3.774944,0.446032,-1,-1,-1
-1,-1,-1,9.879757,1.140256,0.445861,1.541526,2.771744,0.439063,1.520418,2.167296,0.451052,9.956427,3.765472,0.446196,-1,-1,-1
-1,-1,-1,9.881118,1.141632,0.457872,1.538705,2.768704,0.511552,1.585662,2.11184,0.445203,9.966282,3.773696,0.444706,-1,-1,-1
-1,-1,-1,9.892629,1.141248,0.444646,1.530629,2.77184,0.441511,1.513814,2.09504,0.446406,9.893763,3.778592,0.447646,-1,-1,-1
-1,-1,-1,9.939468,1.14064,0.455203,1.541945,2.774688,0.439369,1.520605,2.089856,0.44849,9.93812,3.775904,0.461025,-1,-1,-1
-1,-1,-1,9.854461,1.13952,0.446907,1.533618,2.771072,0.43978,1.522381,2.082496,0.444381,9.903093,3.776224,0.445179,-1,-1,-1
-1,-1,-1,9.910965,1.139072,0.456018,1.5448,2.771232,0.448541,1.52483,2.163936,0.444011,9.938401,3.779232,0.44338,-1,-1,-1
-1,-1,-1,9.853894,1.139968,0.452483,1.536839,2.773728,0.442309,1.522705,2.091232,0.446391,9.949189,3.776384,0.448613,-1,-1,-1
-1,-1,-1,9.874668,1.146304,0.449321,1.526879,2.779584,0.436918,1.536736,2.090016,0.443756,9.919219,3.782048,0.447522,-1,-1,-1
-1,-1,-1,9.890995,1.140128,0.452948,1.537375,2.774944,0.437322,1.527781,2.098464,0.447863,9.921332,3.735296,0.444995,-1,-1,-1
-1,-1,-1,9.863197,1.140832,0.456165,1.548775,2.770976,0.445263,1.541792,2.0784,0.446008,10.000385,3.755392,0.442204,-1,-1,-1
-1,-1,-1,9.882531,1.1408,0.455704,1.541845,2.776256,0.456765,1.537518,2.107808,0.448875,9.848498,3.757504,0.443157,-1,-1,-1
-1,-1,-1,9.860592,1.14208,0.456925,1.529391,2.771776,0.438884,1.525131,2.087424,0.445402,9.93037,3.760384,0.443792,-1,-1,-1
-1,-1,-1,9.865801,1.14032,0.450534,1.534133,2.770688,0.444746,1.520543,2.121248,0.440996,10.057615,3.763616,0.535722,-1,-1,-1
-1,-1,-1,9.866985,1.140384,0.446171,1.524595,2.77584,0.440174,1.514607,2.149376,0.446465,10.185889,3.766368,0.449138,-1,-1,-1
-1,-1,-1,9.89916,1.141184,0.448689,1.541464,2.772864,0.438185,1.536816,2.09616,0.458249,10.048839,3.772416,0.446638,-1,-1,-1
-1,-1,-1,9.83533,1.141568,0.45143,1.528487,2.772352,0.437996,1.520175,2.130368,0.457142,10.032248,3.77936,0.446153,-1,-1,-1
-1,-1,-1,9.894989,1.139968,0.44756,1.523262,2.774912,0.442804,1.520723,2.132928,0.444717,9.971016,3.782624,0.447825,-1,-1,-1
-1,-1,-1,9.88396,1.140704,0.459188,1.532656,2.773088,0.440382,1.531579,2.156832,0.448048,9.923511,3.767392,0.465553,-1,-1,-1
-1,-1,-1,9.866315,1.1408,0.449184,1.525627,2.77248,0.438732,1.528822,2.097216,0.443519,10.01138,3.752608,0.443004,-1,-1,-1
-1,-1,-1,9.885376,1.141504,0.459506,1.543085,2.770528,0.457673,1.525706,2.06112,0.450927,10.015005,3.773792,0.442189,-1,-1,-1
-1,-1,-1,9.869313,1.142688,0.448992,1.523343,2.777856,0.438944,1.518777,2.102496,0.442198,9.891704,3.710048,0.442666,-1,-1,-1
-1,-1,-1,9.905218,1.139584,0.454074,1.523302,2.774112,0.438713,1.524809,2.096352,0.450909,9.879404,3.77504,0.443851,-1,-1,-1
-1,-1,-1,9.902062,1.14192,0.460403,1.52433,2.769152,0.43911,1.523119,2.1088,0.444839,9.924939,3.776768,0.448583,-1,-1,-1
-1,-1,-1,9.838193,1.143168,0.451141,1.543589,2.770752,0.44074,1.513453,2.112832,0.446855,9.98804,3.76816,0.445625,-1,-1,-1
-1,-1,-1,9.915263,1.140992,0.459651,1.543244,2.794112,0.448133,1.514717,2.15232,0.445985,9.841324,3.773152,0.452416,-1,-1,-1
-1,-1,-1,9.849606,1.141312,0.45135,1.533833,2.806176,0.436737,1.519813,2.120384,0.440834,9.928979,3.779648,0.442247,-1,-1,-1
-1,-1,-1,9.874127,1.141632,0.45266,1.532404,2.812896,0.442008,1.519639,2.084544,0.4507,9.89567,3.767904,0.457556,-1,-1,-1
-1,-1,-1,9.886788,1.141248,0.450486,1.524306,2.814784,0.442418,1.530865,2.097472,0.443382,9.916449,3.746592,0.445098,-1,-1,-1
-1,-1,-1,9.923479,1.141184,0.462195,1.556537,2.809792,0.451034,1.535559,2.10816,0.44637,9.95422,3.774176,0.44452,-1,-1,-1
-1,-1,-1,9.842642,1.140768,0.465194,1.530479,2.811072,0.442943,1.547224,2.103264,0.442097,9.972152,3.784896,0.448233,-1,-1,-1
-1,-1,-1,9.868966,1.141088,0.447813,1.521141,2.813408,0.438656,1.539049,2.051552,0.447544,9.996878,3.777408,0.44502,-1,-1,-1
