MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Rect Tiling 32*64 Loading,MMA CUDA Shared Half Rect Tiling 32*64 Computing,MMA CUDA Shared Half Rect Tiling 32*64 Outputing,MMA CUDA Shared Half Rect Tiling 32*96 Loading,MMA CUDA Shared Half Rect Tiling 32*96 Computing,MMA CUDA Shared Half Rect Tiling 32*96 Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Cublas Loading,MMA Cublas Computing,MMA Cublas Outputing,
0.011531,0.106082,0.003335,0.040259,0.023104,0.015897,0.082750,0.020608,0.033977,0.159730,0.020480,0.015176,0.153783,0.022528,0.015368,0.047202,0.014336,0.016155,0.299724,0.016384,0.021438,0.160618,0.024544,0.015782,0.141633,0.002048,0.014867,
0.011570,0.106033,0.003333,0.054093,0.023136,0.015785,0.083318,0.021600,0.034654,0.158778,0.020224,0.015660,0.151851,0.022624,0.016972,0.039890,0.014336,0.015737,0.317996,0.017024,0.021621,0.159467,0.024576,0.015825,0.140127,0.001888,0.015043,
0.011481,0.106159,0.003354,0.039668,0.024096,0.015854,0.082916,0.020480,0.034215,0.157114,0.019200,0.015189,0.151762,0.022784,0.015520,0.039956,0.014080,0.015175,0.320408,0.016864,0.020475,0.159837,0.024576,0.016030,0.140368,0.001920,0.014294,
0.011539,0.105938,0.003347,0.039588,0.024096,0.015508,0.084696,0.021344,0.034607,0.154206,0.020224,0.015832,0.150440,0.022528,0.016616,0.039501,0.014080,0.015318,0.317196,0.016640,0.021763,0.159310,0.024576,0.016067,0.141432,0.002048,0.014757,
0.011591,0.106134,0.003358,0.042732,0.023488,0.015617,0.083414,0.021536,0.034298,0.154264,0.020064,0.015124,0.151141,0.022752,0.015343,0.039715,0.014400,0.015041,0.235748,0.017728,0.017523,0.160294,0.025024,0.016046,0.140521,0.001952,0.014106,
0.011542,0.106256,0.003369,0.039887,0.024000,0.015651,0.084737,0.020960,0.035042,0.154419,0.019616,0.015419,0.151272,0.022624,0.016181,0.040038,0.014368,0.015583,0.217413,0.016768,0.017544,0.158295,0.024576,0.015789,0.147273,0.001888,0.014636,
0.011471,0.106305,0.003357,0.039789,0.024224,0.015521,0.083667,0.021696,0.033630,0.152345,0.018816,0.015012,0.150743,0.022528,0.015489,0.040155,0.014112,0.015953,0.216122,0.016992,0.017231,0.160564,0.024864,0.016308,0.147581,0.002048,0.014802,
0.011572,0.105859,0.003346,0.039500,0.024128,0.015609,0.083156,0.020704,0.034943,0.152200,0.020128,0.015910,0.151012,0.022528,0.016824,0.040197,0.014080,0.015698,0.219873,0.017984,0.017403,0.159442,0.024576,0.016123,0.144331,0.002048,0.015351,
0.011544,0.106268,0.003291,0.040469,0.024576,0.015959,0.084186,0.031520,0.035363,0.151651,0.019712,0.015674,0.150108,0.022816,0.016067,0.039939,0.014336,0.015289,0.214156,0.017408,0.017946,0.162000,0.024704,0.015800,0.143739,0.002048,0.014735,
0.011603,0.105981,0.003333,0.039611,0.024544,0.015592,0.083913,0.022016,0.034896,0.152560,0.019648,0.015698,0.149985,0.023776,0.015996,0.040452,0.014080,0.015965,0.213715,0.016576,0.018295,0.164752,0.024576,0.015636,0.147158,0.001920,0.015120,
0.011547,0.105907,0.003337,0.040437,0.024064,0.015839,0.083719,0.020480,0.034813,0.151869,0.019680,0.016122,0.149286,0.024288,0.015764,0.039729,0.014368,0.015241,0.211997,0.016448,0.017633,0.166480,0.024576,0.015805,0.142524,0.001888,0.014846,
0.011537,0.106067,0.003355,0.041197,0.024000,0.016222,0.083186,0.021888,0.034921,0.962341,0.020384,0.016569,0.149673,0.022816,0.015897,0.040813,0.014304,0.015452,0.212686,0.017600,0.017320,0.161882,0.024736,0.015790,0.143220,0.002048,0.015241,
0.011545,0.106182,0.003322,0.039847,0.023392,0.015318,0.085155,0.020832,0.035474,0.154745,0.019168,0.015482,0.149223,0.022528,0.015782,0.040106,0.014240,0.015702,0.212035,0.017408,0.017691,0.161315,0.024576,0.016281,0.143528,0.001888,0.014110,
0.011559,0.106219,0.003349,0.040000,0.025088,0.015633,0.085469,0.021088,0.035107,0.155691,0.020000,0.015825,0.167338,0.022688,0.016022,0.039084,0.014464,0.015487,0.210511,0.016384,0.017595,0.160853,0.024576,0.016410,0.144383,0.002048,0.015639,
0.011583,0.105769,0.003348,0.038958,0.024576,0.015725,0.083776,0.020256,0.034855,0.157132,0.020480,0.015824,0.148712,0.022624,0.016108,0.040451,0.013088,0.015627,0.210865,0.017760,0.017560,0.160245,0.024736,0.015554,0.142431,0.002080,0.014152,
0.011468,0.106445,0.003324,0.040850,0.024000,0.016744,0.083704,0.020512,0.035381,0.166958,0.019072,0.015835,0.148296,0.022784,0.016247,0.039564,0.014080,0.016399,0.219062,0.016576,0.015571,0.159406,0.024576,0.015692,0.142801,0.002048,0.015470,
0.011500,0.106043,0.003396,0.039574,0.023232,0.015587,0.084500,0.020480,0.034418,0.155603,0.019808,0.015109,0.148638,0.022784,0.015905,0.040391,0.013184,0.016327,0.149050,0.016672,0.015366,0.159212,0.024704,0.015815,0.143798,0.002048,0.014915,
0.011524,0.105476,0.003323,0.039061,0.024256,0.016359,0.082828,0.021024,0.035063,0.163199,0.020224,0.015243,0.149871,0.022528,0.016537,0.040159,0.014336,0.015309,0.149539,0.016384,0.015754,0.159475,0.024736,0.016105,0.157058,0.002048,0.015162,
0.011564,0.105754,0.003368,0.039708,0.024576,0.015443,0.084036,0.020864,0.034783,0.148587,0.020032,0.015344,0.148755,0.023648,0.015702,0.040384,0.014080,0.015660,0.147821,0.017920,0.015774,0.160025,0.024480,0.016005,0.144240,0.002048,0.014465,
0.011520,0.105648,0.003303,0.039123,0.024224,0.015822,0.083214,0.020992,0.034959,0.149931,0.018848,0.015411,0.149222,0.024064,0.015861,0.039990,0.014336,0.015625,0.149593,0.016544,0.016280,0.159651,0.024576,0.015848,0.145489,0.002336,0.014596,
0.011506,0.107109,0.003363,0.039984,0.024576,0.015119,0.084930,0.020704,0.034135,0.149173,0.019904,0.015130,0.148663,0.022560,0.015546,0.039684,0.013184,0.015156,0.148817,0.017472,0.015660,0.160858,0.024736,0.015735,0.143790,0.002048,0.014761,
0.011582,0.105650,0.003355,0.039323,0.022912,0.016408,0.083264,0.021248,0.034724,0.148279,0.019008,0.015761,0.148136,0.022752,0.016655,0.040122,0.014368,0.015893,0.149363,0.017824,0.015451,0.158582,0.024672,0.016231,0.142942,0.002048,0.014810,
0.011560,0.105551,0.003352,0.039571,0.024160,0.015361,0.086261,0.021824,0.035164,0.157717,0.020096,0.015570,0.148175,0.022528,0.015819,0.039806,0.014112,0.015312,0.150238,0.016448,0.015377,0.159161,0.024672,0.016245,0.143800,0.002048,0.014198,
0.011580,0.105420,0.003342,0.039771,0.023488,0.015902,0.084883,0.020896,0.034619,0.151331,0.018784,0.015784,0.148206,0.022816,0.016011,0.040532,0.014336,0.015876,0.149357,0.017760,0.015391,0.158625,0.024480,0.015628,0.156834,0.002048,0.014869,
0.011520,0.105442,0.003336,0.039516,0.024032,0.015293,0.082407,0.021568,0.034872,0.150062,0.019136,0.015043,0.148702,0.022784,0.015742,0.039572,0.013280,0.016122,0.147648,0.017952,0.015204,0.159887,0.024704,0.016717,0.142650,0.002048,0.014548,
0.011546,0.105398,0.003370,0.040215,0.024096,0.015394,0.084889,0.022208,0.035250,0.147994,0.019424,0.015321,0.147889,0.023008,0.016935,0.040451,0.014336,0.015429,0.149794,0.016672,0.016299,0.160301,0.024736,0.016197,0.140526,0.001888,0.014907,
0.011503,0.105388,0.003330,0.039375,0.023104,0.015364,0.084375,0.020832,0.035000,0.148770,0.019648,0.014982,0.147704,0.022784,0.015542,0.040576,0.014144,0.015374,0.147371,0.017728,0.016225,0.165502,0.024704,0.016722,0.147149,0.002048,0.014359,
0.011565,0.105602,0.003344,0.039963,0.022816,0.015593,0.084072,0.022560,0.034723,0.147914,0.020288,0.015240,0.148379,0.023584,0.016376,0.040906,0.013312,0.015837,0.148084,0.016384,0.015962,0.165183,0.024480,0.016198,0.140941,0.002048,0.014643,
0.011548,0.105351,0.003272,0.039435,0.023360,0.015242,0.099812,0.020480,0.034266,0.148377,0.019680,0.015578,0.150541,0.022528,0.015950,0.040246,0.014304,0.015899,0.151993,0.016992,0.015576,0.162083,0.024576,0.016076,0.141170,0.002048,0.014346,
0.011509,0.106030,0.003317,0.039688,0.024544,0.015602,0.083959,0.021024,0.034484,0.147910,0.019200,0.015851,0.150470,0.022528,0.015868,0.040016,0.014144,0.015976,0.153304,0.017056,0.015401,0.161095,0.024480,0.015763,0.150786,0.002048,0.014946,
0.011539,0.105645,0.003445,0.039616,0.024320,0.015359,0.084746,0.020992,0.034350,0.148978,0.019840,0.015290,0.149108,0.022528,0.015561,0.039450,0.014336,0.015140,0.160764,0.017536,0.015052,0.163311,0.024864,0.015859,0.143254,0.000960,0.014818,
0.011608,0.105704,0.003337,0.039562,0.024096,0.015457,0.084879,0.021152,0.034748,0.151738,0.019200,0.015232,0.159156,0.022528,0.015902,0.040605,0.014112,0.015766,0.159871,0.017600,0.015570,0.159915,0.024928,0.016092,0.140639,0.000960,0.015362,
0.011530,0.105629,0.003336,0.040464,0.024416,0.015115,0.084558,0.020416,0.034518,0.148532,0.019168,0.015496,0.157724,0.022528,0.016085,0.039551,0.014368,0.016238,0.160535,0.016896,0.015220,0.159665,0.024576,0.016142,0.141829,0.002176,0.014247,
0.011605,0.105772,0.003347,0.039851,0.024512,0.015536,0.084765,0.022112,0.034429,0.148317,0.020480,0.015556,0.156046,0.022784,0.016168,0.040311,0.014240,0.015112,0.155952,0.016384,0.015644,0.161369,0.024576,0.016236,0.140340,0.002048,0.015451,
0.011526,0.105467,0.003353,0.039311,0.023776,0.015209,0.093511,0.021760,0.035456,0.148582,0.020480,0.015034,0.156457,0.023648,0.015581,0.040267,0.014336,0.015201,0.153962,0.017632,0.015650,0.159445,0.024576,0.016178,0.139392,0.001920,0.014537,
0.011572,0.105833,0.003330,0.042485,0.024288,0.016221,0.083715,0.020608,0.034845,0.149001,0.020480,0.015579,0.153519,0.022560,0.015989,0.040215,0.014112,0.016086,0.154354,0.016704,0.015513,0.160164,0.024480,0.015755,0.140094,0.001920,0.015579,
0.011533,0.105718,0.003345,0.040084,0.023424,0.015346,0.085025,0.020736,0.033870,0.147517,0.020448,0.015713,0.151956,0.022784,0.016272,0.040103,0.014336,0.015363,0.151548,0.016384,0.015105,0.160049,0.024800,0.015633,0.140440,0.002048,0.014429,
0.011519,0.105146,0.003358,0.039899,0.023488,0.015524,0.083508,0.020864,0.034715,0.148246,0.020352,0.015441,0.151317,0.022560,0.016368,0.040540,0.014048,0.015781,0.152418,0.017568,0.015551,0.163558,0.024576,0.016304,0.139868,0.001888,0.015430,
0.011514,0.105509,0.003308,0.038809,0.024512,0.015183,0.083564,0.020480,0.034558,0.148208,0.019744,0.015036,0.150530,0.022752,0.015422,0.042196,0.014368,0.016114,0.152504,0.016672,0.015984,0.160562,0.024576,0.016261,0.139898,0.001888,0.014104,
0.011566,0.105514,0.003336,0.039355,0.024096,0.015442,0.084766,0.020736,0.034274,0.148323,0.019040,0.015825,0.163320,0.022752,0.016573,0.041297,0.013216,0.015668,0.149758,0.017664,0.016467,0.158249,0.024960,0.016152,0.141159,0.001888,0.014777,
0.011517,0.105384,0.003355,0.039145,0.024000,0.015823,0.084070,0.020480,0.034818,0.151109,0.019648,0.014890,0.150609,0.022528,0.015619,0.040032,0.014336,0.015623,0.150058,0.017600,0.015179,0.159924,0.024576,0.015878,0.140437,0.001888,0.014227,
0.011556,0.105443,0.003370,0.040480,0.024256,0.015693,0.083643,0.021280,0.035008,0.148923,0.018816,0.015996,0.149686,0.022528,0.017084,0.042627,0.014112,0.015243,0.149848,0.017504,0.015483,0.159095,0.024576,0.016210,0.139020,0.001888,0.014891,
0.011531,0.105454,0.003364,0.039374,0.024448,0.015167,0.083151,0.020480,0.034314,0.148253,0.019904,0.015500,0.150627,0.022816,0.016177,0.040040,0.014368,0.015754,0.151329,0.017568,0.015799,0.158636,0.024672,0.015678,0.139947,0.002048,0.014890,
0.011601,0.105318,0.003358,0.039935,0.024192,0.015484,0.084398,0.022528,0.034009,0.147733,0.019104,0.016164,0.149915,0.022816,0.016933,0.040884,0.014176,0.015232,0.149481,0.017056,0.015652,0.159694,0.024576,0.016093,0.142477,0.001888,0.014790,
0.011600,0.105409,0.003360,0.040260,0.024448,0.016221,0.085331,0.021120,0.034752,0.149361,0.020480,0.015469,1.010779,0.022720,0.015856,0.039493,0.014368,0.015250,0.149228,0.016768,0.015361,0.158514,0.024736,0.016229,0.138950,0.002048,0.014690,
0.011513,0.105687,0.003359,0.038783,0.023968,0.015705,0.084593,0.022464,0.034303,0.148002,0.019680,0.015601,0.149577,0.023328,0.029034,0.042736,0.013152,0.016125,0.151629,0.016544,0.016118,0.157400,0.024672,0.015741,0.138616,0.002048,0.014865,
0.011520,0.105280,0.003383,0.040564,0.024576,0.015472,0.084713,0.021952,0.034824,0.148039,0.018720,0.015101,0.154643,0.022528,0.016021,0.039533,0.014080,0.015165,0.148684,0.016384,0.015190,0.159621,0.024736,0.016154,0.141005,0.001920,0.014837,
0.011487,0.105455,0.003339,0.038933,0.023744,0.015432,0.085113,0.020704,0.033954,0.148163,0.020352,0.015166,0.155200,0.023648,0.016433,0.040019,0.014080,0.015702,0.148937,0.016384,0.016396,0.166491,0.024576,0.015729,0.140154,0.001888,0.015440,
0.011540,0.105423,0.003316,0.039325,0.023552,0.015269,0.083574,0.021696,0.034912,0.146319,0.019616,0.014951,0.197683,0.023904,0.018062,0.039915,0.014336,0.015295,0.150069,0.016384,0.015218,0.163935,0.025856,0.016161,0.142347,0.001920,0.014097,
0.011537,0.105657,0.003361,0.040112,0.023520,0.015434,0.083862,0.020576,0.035561,0.147567,0.020384,0.015387,0.170294,0.022528,0.017064,0.039988,0.014080,0.016142,0.148134,0.017760,0.016184,0.162816,0.024576,0.015609,0.138926,0.001920,0.015475,
0.011551,0.105798,0.003316,0.039811,0.023328,0.016233,0.084913,0.021984,0.034558,0.147378,0.019232,0.015121,0.164989,0.022784,0.016425,0.041217,0.014240,0.015668,0.148472,0.017600,0.015062,0.164470,0.024736,0.016326,0.139380,0.001920,0.014166,
0.011505,0.105552,0.003326,0.040366,0.024448,0.015761,0.086222,0.020704,0.034322,0.147089,0.019040,0.015876,0.169533,0.022624,0.016274,0.039575,0.014368,0.016296,0.148742,0.016800,0.015321,0.161007,0.024736,0.016551,0.138119,0.002048,0.015311,
0.011670,0.106096,0.003340,0.040397,0.024000,0.015359,0.082972,0.020640,0.034536,0.151041,0.020000,0.015148,0.159622,0.022784,0.015943,0.040097,0.014336,0.016237,0.147877,0.017536,0.015082,0.160025,0.024576,0.015846,0.141758,0.002112,0.014932,
0.011585,0.105585,0.003340,0.039978,0.024000,0.015873,0.088612,0.017632,0.026519,0.147926,0.019296,0.015803,0.156323,0.022528,0.016190,0.039318,0.013120,0.015385,0.150288,0.016992,0.015855,0.160761,0.024480,0.016582,0.141798,0.001920,0.014746,
0.013102,0.105518,0.003308,0.039874,0.024320,0.015561,0.065855,0.018432,0.026913,0.148214,0.019360,0.015064,0.156070,0.022784,0.015777,0.040641,0.014336,0.015318,0.148462,0.017600,0.015241,0.162494,0.024576,0.016249,0.137950,0.000928,0.014390,
0.011508,0.105677,0.003356,0.040198,0.023424,0.015458,0.065917,0.018432,0.027235,0.147531,0.019872,0.015379,0.153106,0.022784,0.016107,0.039785,0.014080,0.016279,0.150116,0.016992,0.015547,0.159693,0.024576,0.015515,0.144867,0.002048,0.015434,
0.011529,0.105457,0.003366,0.040710,0.022816,0.015844,0.067026,0.016672,0.026819,0.150712,0.019648,0.015190,0.152131,0.023712,0.015806,0.040326,0.014368,0.015183,0.147209,0.016992,0.015781,0.161473,0.024704,0.016297,0.139257,0.002016,0.014102,
0.011597,0.105766,0.003329,0.039916,0.024256,0.015351,0.068012,0.016960,0.026383,0.147966,0.019648,0.015295,0.152863,0.022528,0.016955,0.040680,0.014112,0.015242,0.147226,0.016864,0.015949,0.160078,0.024576,0.015815,0.138481,0.001888,0.015389,
0.011563,0.161925,0.003439,0.040618,0.023264,0.016352,0.066643,0.017216,0.026343,0.147651,0.020288,0.015140,0.151397,0.022688,0.015750,0.040039,0.014080,0.016067,0.154357,0.016992,0.016080,0.159834,0.024608,0.015919,0.138879,0.002048,0.014129,
0.011861,0.105360,0.003383,0.039151,0.023136,0.015674,0.076846,0.017920,0.026091,0.147713,0.019136,0.015787,0.151150,0.022912,0.016151,0.039953,0.013344,0.015395,0.147479,0.016416,0.015680,0.159348,0.024576,0.016005,0.141302,0.002048,0.014792,
0.011609,0.105659,0.003347,0.039725,0.024160,0.015205,0.065481,0.018432,0.027067,0.147260,0.020352,0.015008,0.151179,0.022528,0.015555,0.040091,0.014080,0.015864,0.149331,0.016960,0.015072,0.159343,0.024480,0.016744,0.138629,0.002048,0.014552,
0.011628,0.105614,0.003397,0.039988,0.024576,0.015982,0.067458,0.016608,0.026563,0.147743,0.019648,0.015335,0.151456,0.022560,0.015995,0.039424,0.014336,0.015279,0.156603,0.016384,0.015597,0.158387,0.024736,0.015651,0.139225,0.000896,0.014761,
0.011559,0.105460,0.003475,0.038737,0.023776,0.015251,0.066206,0.018464,0.027353,0.147566,0.020256,0.014875,0.149731,0.022528,0.015763,0.039864,0.014336,0.015681,0.147914,0.017888,0.015120,0.158668,0.024704,0.015719,0.140165,0.002048,0.014203,
0.011512,0.105785,0.003324,0.040060,0.024128,0.015684,0.066542,0.016480,0.026776,0.156655,0.019808,0.015413,0.150637,0.022528,0.017015,0.040292,0.014144,0.015280,0.147773,0.017152,0.015832,0.162864,0.024480,0.015505,0.137930,0.001920,0.014791,
0.011585,0.105612,0.003339,0.039878,0.024576,0.015210,0.067931,0.017632,0.027180,0.159396,0.020480,0.015322,0.149448,0.022784,0.015969,0.040244,0.014048,0.015628,0.150210,0.017888,0.016101,0.163608,0.025216,0.016533,0.152469,0.001920,0.014178,
0.011532,0.105644,0.003364,0.039667,0.024608,0.015480,0.068228,0.016608,0.026921,0.156198,0.019648,0.015338,0.150257,0.022784,0.016132,0.039980,0.014336,0.015373,0.153070,0.017056,0.015629,0.164365,0.025728,0.015573,0.142621,0.002048,0.014980,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA CUDA Shared Half Rect Tiling 32*64 Loading,MMA CUDA Shared Half Rect Tiling 32*64 Computing,MMA CUDA Shared Half Rect Tiling 32*64 Outputing,MMA CUDA Shared Half Rect Tiling 32*96 Loading,MMA CUDA Shared Half Rect Tiling 32*96 Computing,MMA CUDA Shared Half Rect Tiling 32*96 Outputing,MMA CUDA Shared 16 Tile Loading,MMA CUDA Shared 16 Tile Computing,MMA CUDA Shared 16 Tile Outputing,MMA CUDA Shared Halfs 32 Tile Loading,MMA CUDA Shared Halfs 32 Tile Computing,MMA CUDA Shared Halfs 32 Tile Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,MMA Cublas Loading,MMA Cublas Computing,MMA Cublas Outputing,
0.260673,0.632851,0.016393,0.314532,0.052576,0.045197,0.316143,0.045056,0.045104,1.008954,0.048992,0.046606,1.050125,0.055296,0.055500,0.319391,0.045216,0.048170,0.788514,0.045792,0.046151,1.386234,0.026624,0.053941,0.987509,0.006144,0.042594,
0.207213,0.514979,0.016203,0.102681,0.030880,0.040109,0.102641,0.024608,0.036023,0.823024,0.028288,0.040367,0.794316,0.033184,0.045697,0.103505,0.021152,0.039117,0.775048,0.025120,0.041010,0.864391,0.033376,0.072438,0.776402,0.003136,0.032384,
0.058198,0.516728,0.016240,0.110690,0.029568,0.039696,0.094481,0.022848,0.036564,0.759031,0.027136,0.040155,0.753163,0.030048,0.045675,0.093828,0.020480,0.040061,0.751796,0.024224,0.040351,1.065074,0.034816,0.046140,0.737925,0.003872,0.032808,
0.057369,0.516889,0.016395,0.093771,0.029216,0.039850,0.094405,0.022784,0.037057,0.737639,0.027104,0.039550,0.743699,0.029312,0.044661,0.095362,0.020448,0.039254,0.745412,0.022976,0.039158,0.817814,0.025664,0.017474,0.728364,0.002144,0.033126,
0.057073,0.515250,0.016107,0.092125,0.030720,0.039359,0.092728,0.022528,0.036972,0.730160,0.026624,0.038605,0.773806,0.032768,0.043363,0.093535,0.020480,0.040224,0.763923,0.024576,0.038695,0.199248,0.024736,0.018024,0.740158,0.002624,0.032944,
0.056980,0.552966,0.016340,0.106732,0.029120,0.041115,0.094842,0.021888,0.037929,0.606509,0.020192,0.015217,0.725693,0.028672,0.043516,0.092310,0.019680,0.039630,0.722310,0.022528,0.037408,0.355397,0.025440,0.016234,0.733265,0.003488,0.032969,
0.058039,0.467712,0.016388,0.096168,0.029696,0.039523,0.126341,0.024192,0.037669,0.156207,0.019648,0.015115,0.712150,0.028832,0.041301,0.095014,0.020160,0.039519,0.463958,0.017760,0.015330,0.167911,0.024960,0.016387,1.246962,0.001920,0.014377,
0.057075,0.469083,0.016336,0.092456,0.030208,0.038540,0.094561,0.022688,0.037319,0.153041,0.019968,0.015453,0.729817,0.028576,0.042981,0.094006,0.018976,0.037979,0.159535,0.016448,0.016320,0.166428,0.024576,0.015984,0.588013,0.001920,0.028155,
0.056978,0.468129,0.016197,0.093603,0.029728,0.038009,0.092954,0.022112,0.036835,0.152783,0.020448,0.015249,0.709630,0.028704,0.041485,0.092465,0.020000,0.037920,0.156314,0.017056,0.015242,0.166549,0.024576,0.016268,0.404757,0.002048,0.015394,
0.057233,0.311180,0.003521,0.092524,0.030368,0.038012,0.092909,0.021344,0.036297,0.159644,0.019808,0.015697,0.720554,0.028896,0.042973,0.092072,0.020128,0.038107,0.155772,0.017824,0.015666,0.172002,0.024704,0.016480,0.155142,0.001920,0.014897,
0.012093,0.103407,0.003492,0.093629,0.029280,0.038704,0.094445,0.022528,0.035208,0.158234,0.019776,0.015025,0.743593,0.031808,0.042291,0.094518,0.019232,0.038660,0.157126,0.016384,0.015304,0.165338,0.024704,0.018746,0.158013,0.002048,0.015505,
0.012087,0.102277,0.003473,0.092874,0.029088,0.038910,0.093939,0.022528,0.035298,0.156206,0.018720,0.015679,0.703138,0.029984,0.043299,0.092645,0.019584,0.038027,0.154933,0.017792,0.015716,0.168094,0.024480,0.015815,0.157379,0.002112,0.015726,
0.012035,0.103114,0.003515,0.094773,0.029536,0.038651,0.093569,0.023648,0.035625,0.161572,0.019360,0.015212,0.847777,0.024576,0.033625,0.092029,0.018880,0.037466,0.155434,0.016384,0.015907,0.164834,0.024736,0.015775,0.154554,0.001888,0.014532,
0.012002,0.103711,0.003552,0.092085,0.028672,0.037486,0.091714,0.022400,0.035316,0.152581,0.019136,0.015388,0.826667,0.028928,0.033855,0.093684,0.019232,0.037112,0.154488,0.017536,0.016472,0.162667,0.024736,0.015783,0.158374,0.002048,0.015177,
0.012088,0.102893,0.003629,0.093814,0.024192,0.068277,0.094513,0.022528,0.035484,0.151182,0.020480,0.015195,0.600427,0.028672,0.033431,0.091091,0.018432,0.037897,0.154520,0.016928,0.015725,0.163532,0.024448,0.015894,0.150401,0.002048,0.014827,
0.012064,0.103269,0.003488,0.437085,0.030752,0.039264,0.095584,0.022752,0.035493,0.152035,0.020128,0.015401,0.502729,0.022592,0.026669,0.105022,0.019488,0.037500,0.153731,0.016736,0.015466,0.164164,0.023488,0.016616,0.150461,0.002048,0.015786,
0.012036,0.108835,0.003292,0.477893,0.024576,0.037387,0.094147,0.022336,0.034840,0.151939,0.019648,0.016318,0.373708,0.022720,0.026146,0.093005,0.020480,0.037415,0.157744,0.016480,0.015346,0.162972,0.024832,0.015653,0.149599,0.002048,0.014526,
