Performing comparisons between CPU Cuda and Tensor implementation,

Matrixes size,32,32,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,0.004119,3.063215,0.000520,
MMA CUDA,46.865418,0.014236,0.017622,True,0,0,
MMA CUDA Shared,0.084268,0.004617,0.010595,False,0.475671,0.080881,
MMA Tensor,0.086685,0.000712,0.009522,False,1.000000,0.000000,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.049087,0.948526,0.015792,0.184317,0.003148,0.158034,0.182190,0.003002,0.140645,0.698106,0.003436,0.089021,
0.048530,0.838825,0.015644,0.183669,0.002991,0.576813,0.180751,0.002919,0.139012,0.683866,0.003073,0.089219,
0.048399,0.841188,0.015725,0.183273,0.003489,0.610506,0.180615,0.002932,0.139713,0.691945,0.003586,0.090023,
0.048505,0.838581,0.015851,0.184206,0.003522,0.236834,0.183566,0.002942,0.139835,0.782598,0.003540,0.089775,
0.048555,0.841893,0.015618,0.181778,0.003035,0.158458,0.181217,0.002956,0.140354,0.777796,0.003697,0.089715,
0.048427,0.837790,0.015874,0.180404,0.003033,0.154049,0.182010,0.002907,0.139750,0.775560,0.003561,0.090308,

Matrixes size,512,512,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,1.462799,7.197578,0.697473,
MMA CUDA,0.794072,0.014821,1.696487,False,0.000000,0.000000,
MMA CUDA Shared,0.685538,0.006789,1.393043,False,0.498052,0.019870,
MMA Tensor,2.915657,0.005565,1.063893,False,0.042179,0.033260,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.777509,7.296500,0.057665,0.703478,0.017104,0.932405,0.534260,0.005256,0.731620,2.767586,0.005379,0.395912,
0.258448,7.149855,0.045567,0.528985,0.005204,0.924477,0.453447,0.002930,0.739837,2.551004,0.002923,0.391443,
0.248085,6.757251,0.048512,0.475860,0.003210,0.904576,0.458576,0.002718,1.072362,2.603847,0.004337,0.710570,
0.243158,6.925144,0.049992,0.460235,0.003449,0.898594,0.484266,0.003258,0.840215,2.586045,0.002781,0.396971,
0.240037,6.925530,0.045231,0.465944,0.002896,1.155635,0.456864,0.003054,0.750542,2.520856,0.002219,0.386771,
0.242010,6.942761,0.046743,0.464129,0.003987,0.992382,0.476135,0.003044,0.765826,2.535714,0.003933,0.382186,
0.242385,7.708352,0.047703,0.457931,0.003417,0.897434,0.483091,0.002108,0.768867,2.544327,0.002361,0.381936,
0.258305,9.187357,0.054482,0.466900,0.004078,0.892443,0.463612,0.002174,0.742692,2.538359,0.002236,0.379700,
0.286422,7.540951,0.048876,0.455800,0.003808,0.886558,0.482666,0.002691,0.741139,2.580705,0.002756,0.406060,
0.273082,7.012464,0.045796,0.451333,0.002572,0.889121,0.489166,0.002706,0.767126,2.536877,0.002786,0.379845,
0.264880,6.972931,0.050342,0.453690,0.003004,0.893002,0.470392,0.002103,0.741778,2.527032,0.002367,0.381332,
0.251783,7.101206,0.049365,0.465463,0.002535,0.890832,0.462350,0.002521,0.740792,2.590012,0.003069,0.380460,
0.249547,7.066800,0.044945,0.456065,0.001836,0.896151,0.460692,0.002567,0.737397,2.523302,0.003098,0.382056,
0.252949,6.873444,0.043235,0.466928,0.002258,0.886714,0.471551,0.002540,0.738741,2.558969,0.002478,0.649659,
0.250483,6.879634,0.051654,0.454954,0.001926,0.889737,0.461613,0.002852,0.738622,2.610596,0.003227,0.418443,
0.246450,6.825656,0.045566,0.456258,0.001868,0.897655,0.460506,0.001972,0.740022,2.519691,0.003465,0.389466,
0.241761,6.868821,0.046052,0.480173,0.002401,1.185998,0.482692,0.002032,1.149775,2.541539,0.002934,0.396803,
0.238408,6.876988,0.046057,0.483664,0.004214,1.042811,0.470149,0.003832,0.760124,2.582960,0.004158,0.381812,
0.240332,6.910993,0.045372,0.467233,0.002936,0.895916,0.467046,0.003678,0.743411,2.553113,0.002611,0.382864,
0.241796,6.891588,0.044646,0.456175,0.002570,0.886949,0.470236,0.002436,0.738668,2.624574,0.003667,0.416637,
0.241803,7.127364,0.047203,0.456585,0.001898,0.886912,0.457508,0.002458,0.740807,2.583959,0.003607,0.400153,
0.247552,17.493122,0.060495,0.457046,0.001908,0.894793,0.456942,0.002227,0.738858,2.558196,0.002257,0.381913,
0.330373,7.749013,0.042501,0.461266,0.002993,0.892688,0.458164,0.002084,0.744374,2.544501,0.003978,0.386341,
0.308174,6.871685,0.055304,0.463440,0.001948,0.889296,0.520529,0.002388,0.740175,2.559803,0.002904,0.381533,
0.276212,6.915162,0.053322,0.459016,0.001925,0.890657,0.459688,0.001994,0.733434,2.523177,0.003111,0.380952,
0.250849,6.922154,0.046846,0.456899,0.002054,0.886956,0.459896,0.001865,0.703075,2.618232,0.002630,0.401353,
0.243643,6.897253,0.046164,0.455855,0.001966,0.895065,0.463370,0.002041,0.701804,2.543992,0.002384,0.377332,
0.240569,6.928426,0.045151,0.457262,0.001888,0.893076,0.459482,0.001938,0.698645,2.521527,0.002700,0.379338,
0.241183,6.915366,0.045658,0.475215,0.002194,1.194485,0.455976,0.002417,0.699849,2.555289,0.002945,0.381189,
0.240397,6.890208,0.045225,0.486161,0.003568,0.995288,0.466727,0.002205,0.911835,2.520316,0.002889,0.380664,
0.241484,6.933127,0.045053,0.474407,0.002126,0.889466,0.475006,0.004518,0.841165,2.513466,0.002660,0.555314,
0.236144,6.852076,0.046372,0.456449,0.001976,0.889133,0.460365,0.002001,0.697844,2.554776,0.003486,0.404697,
0.235545,6.818128,0.045016,0.455591,0.001930,0.895580,0.456045,0.001885,0.698423,2.500153,0.002397,0.383048,
0.236702,10.709269,0.058425,0.461387,0.002401,0.887323,0.459185,0.002174,0.700708,2.555258,0.002468,0.391978,
0.314917,7.108052,0.044997,0.458179,0.001836,0.892889,0.456046,0.002360,0.699463,2.714591,0.003538,0.375475,
0.278603,6.891481,0.053023,0.460887,0.002501,0.890158,0.454514,0.002299,0.710887,2.528613,0.003407,0.398780,
0.257294,6.831368,0.049996,0.477945,0.002042,0.895362,0.480297,0.002868,0.712024,2.630610,0.014770,0.475044,
0.248197,6.884050,0.047029,0.454537,0.001963,0.888283,0.460140,0.002950,0.698886,2.604297,0.003738,0.377085,
0.242102,6.877966,0.044965,0.457728,0.002165,0.905174,0.457892,0.002222,0.704173,2.562984,0.002597,0.384110,
0.244723,6.922288,0.044487,0.458307,0.002040,0.889333,0.459564,0.014343,0.698002,2.571259,0.003455,0.409517,
0.241904,6.886121,0.045281,0.467251,0.001910,1.134036,0.458172,0.001970,0.699015,2.538323,0.002375,0.383453,
0.242313,7.001402,0.046279,0.476227,0.003714,1.001151,0.456334,0.001973,0.701114,2.545762,0.002364,0.640525,
0.239123,6.861903,0.045442,0.456298,0.002420,0.886997,0.457423,0.002583,0.698256,2.567811,0.003848,0.397893,
0.239767,6.819808,0.045688,0.454720,0.002553,0.890204,0.477033,0.001943,0.857902,2.560326,0.002628,0.383419,
0.240321,6.908870,0.045673,0.453961,0.001951,0.888789,0.469281,0.010374,0.800392,2.519143,0.002436,0.404193,
0.240349,6.915634,0.044805,0.454373,0.001964,0.887901,0.458535,0.001966,0.701967,2.578360,0.004034,0.385283,
0.240468,8.904389,0.052522,0.463819,0.002025,0.901743,0.485561,0.002628,0.702723,2.550463,0.004309,0.385355,
0.270603,7.167844,0.044691,0.462200,0.002579,0.890023,0.457101,0.001942,0.698954,2.636250,0.002786,0.416005,
0.248382,6.939429,0.046361,0.461946,0.002058,0.897416,0.457654,0.001971,0.698231,2.580443,0.002621,0.413012,
0.246377,7.125576,0.045911,0.460719,0.002198,0.895961,0.460558,0.003884,0.706871,2.563150,0.002383,0.389764,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
0.235740,6.858070,0.045933,0.714121,0.015572,0.872985,0.572939,0.004173,1.013553,2.712694,0.004903,0.406149,
0.246928,10.183158,0.059806,0.593334,0.005880,0.858915,0.500237,0.003606,0.720635,2.593012,0.003595,0.395594,
0.320912,7.071559,0.046218,0.567650,0.005087,0.848305,0.495840,0.003996,0.697276,2.605958,0.004583,0.385283,
0.283017,7.034349,0.052302,0.525339,0.004643,0.853194,0.488675,0.003520,0.693775,2.585907,0.004027,0.385278,
0.266793,6.864537,0.052342,0.510220,0.004609,0.850210,0.486787,0.003520,0.708723,2.737522,0.004373,0.447608,
0.252012,6.882542,0.048565,0.514277,0.004488,0.853532,0.487477,0.003589,0.694889,2.643150,0.003708,0.396263,
0.244842,6.979651,0.046515,0.514376,0.004575,0.853639,0.490746,0.003917,0.723873,2.599456,0.003475,0.392334,
0.243851,6.947302,0.044989,0.628504,0.009622,1.171326,0.498533,0.003635,0.706788,2.585147,0.004286,0.383614,
0.242084,6.818463,0.045393,0.541237,0.005748,0.867278,0.496146,0.003903,0.695594,2.578563,0.003682,0.385483,
0.242220,7.341517,0.044329,0.520339,0.004836,0.837335,0.492421,0.003528,0.696403,2.562010,0.004138,0.383791,
0.249957,8.183628,0.044568,0.553315,0.009164,0.846543,0.490496,0.003588,0.699795,2.610557,0.010111,0.396391,
0.287931,6.995591,0.044598,0.543110,0.005267,0.857240,0.492391,0.003734,0.697371,2.576918,0.003779,0.384207,
0.260563,9.238620,0.056232,0.571144,0.005313,0.919643,0.553409,0.003712,0.851248,2.644222,0.003704,0.387569,
0.296448,7.007057,0.044645,0.569550,0.006165,0.863676,0.534046,0.003749,0.715828,2.607230,0.004036,0.385706,
0.275034,6.972143,0.051946,0.549515,0.004091,0.853642,0.495725,0.003747,0.696565,2.555667,0.003549,0.383916,
0.263488,7.388190,0.046112,0.506926,0.003500,0.854526,0.498649,0.003985,0.696590,2.635085,0.004386,0.422191,
0.254849,6.999168,0.045385,0.500743,0.003573,0.841874,0.490983,0.003768,0.695567,2.588336,0.003770,0.384934,
0.254264,6.940074,0.045772,0.486207,0.003372,1.100848,0.489210,0.003607,0.694697,2.579703,0.003906,0.382814,
0.249575,6.885625,0.044420,0.671533,0.005497,0.928971,0.494151,0.003561,0.707290,2.564222,0.004413,0.385301,
0.251852,7.337236,0.045158,0.503266,0.004059,0.863198,0.505744,0.004288,0.697614,2.576558,0.003602,0.383573,
0.252250,7.008996,0.045040,0.494451,0.003681,0.848443,0.495382,0.003738,0.705035,2.583080,0.004018,0.394933,
0.253902,7.134739,0.046459,0.492836,0.003865,0.843584,0.490863,0.003565,0.696622,2.581261,0.003707,0.428454,
0.249679,6.857163,0.046725,0.490391,0.003498,0.854660,0.488082,0.003524,0.700216,2.628692,0.003757,0.389018,
0.248620,7.276782,0.048330,0.530909,0.004342,0.842891,0.490530,0.003905,0.693021,2.671851,0.006476,0.394956,
0.257072,7.456345,0.046223,0.495585,0.004509,0.844046,0.489237,0.003851,0.878865,2.653854,0.005245,0.397735,
0.268057,6.988851,0.045095,0.499754,0.004133,0.841845,0.532938,0.007556,0.743253,2.635651,0.005531,0.470965,
0.267133,8.831204,0.056602,0.490360,0.003906,0.839049,0.502663,0.004275,0.713831,2.695852,0.005150,0.418005,
0.319412,7.197452,0.045405,0.497068,0.004020,0.840569,0.491620,0.004512,0.696658,2.617842,0.003504,0.384340,
0.295057,7.026374,0.059237,0.500104,0.003956,1.171138,0.501240,0.003974,0.698008,2.669554,0.004242,0.396342,
0.295899,7.177942,0.047191,0.531885,0.005184,0.872749,0.489862,0.003787,0.694790,2.570677,0.003807,0.393063,
0.271905,6.934233,0.044891,0.509024,0.004424,0.842760,0.509416,0.004400,0.844165,2.559746,0.003939,0.350024,
0.254108,6.970719,0.049625,0.495891,0.003964,0.842141,0.581000,0.005936,0.708277,2.614703,0.003647,0.351384,
0.260027,7.629885,0.049298,0.491007,0.003805,0.841603,0.514429,0.004228,0.696860,2.586185,0.003490,0.353016,
0.260023,6.877517,0.044413,0.489390,0.003552,0.861654,0.511806,0.004689,0.698159,2.576235,0.003905,0.372920,
0.256459,6.925438,0.051566,0.510877,0.004080,0.842278,0.507745,0.003806,0.698759,2.595205,0.003586,0.351632,
0.249346,7.163500,0.044921,0.497530,0.003977,0.841874,0.489226,0.003643,0.695642,2.606244,0.003770,0.349404,
0.258175,6.989262,0.045116,0.510765,0.003779,0.839144,0.502478,0.003661,0.834132,2.587706,0.003671,0.370699,
0.250726,7.175515,0.045756,0.491084,0.003578,0.837985,0.539083,0.004142,0.838398,2.551432,0.003461,0.367738,
0.259761,6.974974,0.045932,0.490140,0.003526,0.846656,0.507889,0.004053,0.715610,2.552615,0.003296,0.349477,
0.258374,8.813673,0.053712,0.664317,0.003823,1.137152,0.493145,0.003556,0.701899,2.616250,0.004081,0.361964,
0.292539,7.544314,0.045320,0.504446,0.003655,0.858020,0.490135,0.003608,0.694185,2.569663,0.003480,0.351428,
0.269226,8.270501,0.050448,0.522954,0.003863,0.843309,0.493426,0.003709,0.695206,2.588300,0.003553,0.350232,
0.295109,7.132814,0.044763,0.491797,0.003502,0.838898,0.486322,0.003556,0.718225,2.584514,0.003711,0.361724,
0.273309,7.385504,0.047994,0.491213,0.003508,0.853438,0.501118,0.003841,0.696604,2.598171,0.003384,0.349634,
0.278240,6.987584,0.045241,0.489303,0.003618,0.847919,0.495846,0.004242,0.698228,2.629069,0.003867,0.361706,
0.275972,7.249669,0.051277,0.499173,0.003986,0.837996,0.490810,0.003775,0.698113,2.596057,0.003438,0.348725,
0.261743,6.758681,0.044551,0.494355,0.003474,0.842389,0.489010,0.003910,0.696118,2.605667,0.003541,0.351743,
0.257829,7.234579,0.051673,0.493845,0.003820,0.838147,0.490309,0.003544,0.697635,2.584564,0.003619,0.349011,
0.259935,7.052710,0.044554,0.494091,0.003520,0.842758,0.487805,0.003660,0.709307,2.589136,0.003513,0.351556,
0.258583,7.446714,0.047642,0.508188,0.009500,0.837865,0.653934,0.004070,0.711936,2.566511,0.003370,0.347642,

Matrixes size,1024,1024,
Single run computation test,
Name,preparing time (ms),computation time (ms),gathering restuls time (ms),validity,mean of error (to CPU),deviation of error (to CPU),
MMA CPU,5.306476,54.161214,3.201808,
MMA CUDA,2.201489,0.014546,6.911839,False,0.000000,0.000000,
MMA CUDA Shared,2.079254,0.011286,6.170670,False,0.499104,0.013604,
MMA Tensor,11.392290,0.013546,3.827578,False,0.029972,0.023182,

Multi run computation  test, execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,1.820692,0.011644,4.328481,1.623571,0.010270,3.120085,10.148873,0.007657,1.169782,
-1.000000,-1.000000,-1.000000,1.846168,0.011047,3.982692,1.612978,0.007620,2.662076,10.065583,0.020210,1.122840,
-1.000000,-1.000000,-1.000000,1.872592,0.009787,3.955483,1.571394,0.007449,2.669880,10.019215,0.004239,1.136262,
-1.000000,-1.000000,-1.000000,1.654587,0.006153,4.372075,1.575583,0.003842,2.689106,10.021153,0.007568,1.119955,
-1.000000,-1.000000,-1.000000,1.783652,0.006508,4.030549,1.551473,0.003554,2.693700,9.989920,0.003834,1.240452,
-1.000000,-1.000000,-1.000000,1.676331,0.010530,3.956827,1.567613,0.004250,2.695092,10.016509,0.009189,1.119724,
-1.000000,-1.000000,-1.000000,1.656630,0.006620,4.510885,1.549646,0.004108,2.694728,9.960221,0.005291,1.129347,
-1.000000,-1.000000,-1.000000,1.602262,0.006626,3.971691,1.521039,0.004669,2.691892,9.991856,0.008147,1.187067,
-1.000000,-1.000000,-1.000000,1.608939,0.010563,3.950219,1.530046,0.006074,2.691086,10.037276,0.006203,1.139205,
-1.000000,-1.000000,-1.000000,1.717469,0.005939,4.520834,1.529950,0.006002,2.681012,10.018817,0.004848,1.155679,
-1.000000,-1.000000,-1.000000,1.622124,0.007069,3.957665,1.520514,0.006571,2.676993,10.000357,0.007451,1.146386,
-1.000000,-1.000000,-1.000000,1.603746,0.010252,3.950890,1.516675,0.004315,2.679616,9.905470,0.007965,1.116700,
-1.000000,-1.000000,-1.000000,1.816657,0.007332,4.217506,1.517316,0.003844,2.677546,10.002940,0.008061,1.109616,
-1.000000,-1.000000,-1.000000,1.600798,0.003998,3.990879,1.533768,0.006680,2.677266,9.963750,0.003308,1.121643,
-1.000000,-1.000000,-1.000000,1.763660,0.011664,4.357980,1.526772,0.004326,2.676691,10.029860,0.004858,1.153957,
-1.000000,-1.000000,-1.000000,1.740275,0.011168,3.950410,1.524119,0.006153,2.681892,9.980579,0.003987,1.147365,
-1.000000,-1.000000,-1.000000,1.626618,0.006189,3.977604,1.523809,0.004246,2.670940,9.979579,0.004840,1.127664,
-1.000000,-1.000000,-1.000000,1.653496,0.010563,4.308630,1.523451,0.003352,2.680907,11.145754,0.013994,1.169759,
-1.000000,-1.000000,-1.000000,1.703149,0.010504,3.940707,1.523550,0.004965,2.663847,10.053693,0.011025,1.148855,
-1.000000,-1.000000,-1.000000,1.711007,0.007719,3.926441,1.534200,0.005129,2.670314,9.929606,0.008484,1.154955,
-1.000000,-1.000000,-1.000000,1.612793,0.008550,4.318655,1.524729,0.004281,2.667715,9.959877,0.006030,1.106135,
-1.000000,-1.000000,-1.000000,1.732296,0.010202,3.938939,1.523790,0.007031,2.671511,9.961653,0.005632,1.109519,
-1.000000,-1.000000,-1.000000,1.664701,0.005815,3.933120,1.520014,0.006157,2.671032,9.897568,0.005224,1.229879,
-1.000000,-1.000000,-1.000000,1.603298,0.008618,4.385249,1.540532,0.003290,2.665802,10.093593,0.008672,1.154601,
-1.000000,-1.000000,-1.000000,1.726394,0.010816,3.935159,1.644349,0.005400,2.900362,9.988985,0.005152,1.112422,
-1.000000,-1.000000,-1.000000,1.861967,0.010230,3.931254,1.563542,0.003875,2.664331,9.978500,0.005748,1.150211,
-1.000000,-1.000000,-1.000000,1.645241,0.007498,4.315010,1.595599,0.005468,2.650118,10.166296,0.006488,1.111113,
-1.000000,-1.000000,-1.000000,1.692728,0.007409,4.018972,1.600932,0.005739,2.666332,10.089546,0.008884,1.114215,
-1.000000,-1.000000,-1.000000,1.793428,0.010502,3.943088,1.559721,0.003124,2.679439,9.933304,0.005527,1.115999,
-1.000000,-1.000000,-1.000000,1.611585,0.004176,4.609493,1.521423,0.002846,2.678129,9.943987,0.007814,1.147916,
-1.000000,-1.000000,-1.000000,1.647742,0.008268,4.034509,1.518231,0.004792,2.666771,9.952851,0.009153,1.107928,
-1.000000,-1.000000,-1.000000,1.723823,0.010113,4.513366,1.520200,0.004396,2.671165,9.998589,0.009471,1.109871,
-1.000000,-1.000000,-1.000000,1.792626,0.007938,4.164254,1.567847,0.005730,2.676243,10.071316,0.009293,1.156336,
-1.000000,-1.000000,-1.000000,1.645713,0.005910,3.973481,1.528420,0.003177,2.669838,9.931394,0.008698,1.149515,
-1.000000,-1.000000,-1.000000,1.913303,0.015720,4.276798,1.534197,0.003319,2.662110,9.901789,0.008350,1.138580,
-1.000000,-1.000000,-1.000000,1.797531,0.008137,3.444104,1.524078,0.006898,2.664169,9.979789,0.009856,1.109731,
-1.000000,-1.000000,-1.000000,1.647367,0.007609,3.442811,1.526663,0.006028,2.711787,9.970868,0.007398,1.140842,
-1.000000,-1.000000,-1.000000,1.623583,0.007048,3.424359,1.536788,0.006893,2.672579,9.957240,0.008131,1.155649,
-1.000000,-1.000000,-1.000000,1.797068,0.004602,3.718199,1.523545,0.003803,2.668267,9.892924,0.007109,1.120132,
-1.000000,-1.000000,-1.000000,1.597191,0.003564,3.403623,1.648089,0.019727,2.699047,9.898397,0.004451,1.113981,
-1.000000,-1.000000,-1.000000,1.592218,0.004176,3.393126,1.766625,0.011264,2.643854,9.871020,0.006450,1.193388,
-1.000000,-1.000000,-1.000000,1.607546,0.006297,3.407009,1.846381,0.026733,2.650772,10.007171,0.010958,1.100744,
-1.000000,-1.000000,-1.000000,1.565715,0.005932,3.447369,1.668389,0.013571,2.629164,10.030243,0.007232,1.106191,
-1.000000,-1.000000,-1.000000,1.562677,0.007172,3.407158,1.683288,0.005156,2.675724,10.048165,0.009028,1.144791,
-1.000000,-1.000000,-1.000000,1.558362,0.003376,3.425771,1.625903,0.004516,2.666267,10.060289,0.010601,1.109534,
-1.000000,-1.000000,-1.000000,1.576666,0.003610,3.419499,1.555898,0.003195,2.673206,9.968773,0.007443,1.127477,
-1.000000,-1.000000,-1.000000,1.539634,0.005156,3.409656,1.525500,0.003912,2.673259,10.034707,0.007789,1.152822,
-1.000000,-1.000000,-1.000000,1.550144,0.002642,3.430759,1.516026,0.005462,3.114951,10.008327,0.008286,1.108505,
-1.000000,-1.000000,-1.000000,1.545436,0.005796,3.408440,1.619207,0.005596,2.652049,10.050167,0.005998,1.140250,
-1.000000,-1.000000,-1.000000,1.534125,0.006164,3.422500,1.560094,0.007076,2.657715,10.037875,0.006061,1.121248,

Multi run computation test (with deallocation), execution count :50,
MMA CPU Loading,MMA CPU Computing,MMA CPU Outputing,MMA CUDA Loading,MMA CUDA Computing,MMA CUDA Outputing,MMA CUDA Shared Loading,MMA CUDA Shared Computing,MMA CUDA Shared Outputing,MMA Tensor Loading,MMA Tensor Computing,MMA Tensor Outputing,
-1.000000,-1.000000,-1.000000,1.772036,0.011846,3.365903,1.592767,0.005500,2.660884,10.019117,0.010289,1.121160,
-1.000000,-1.000000,-1.000000,1.698403,0.006743,3.380765,1.593995,0.005369,2.664916,9.984064,0.008723,1.143547,
-1.000000,-1.000000,-1.000000,1.651623,0.005828,3.379116,1.583906,0.005904,2.675596,10.052184,0.010343,1.165695,
-1.000000,-1.000000,-1.000000,1.586547,0.005068,3.404738,1.575599,0.007509,2.666870,10.142492,0.009239,1.103877,
-1.000000,-1.000000,-1.000000,1.579042,0.006368,3.414565,1.575909,0.007524,2.664795,10.151993,0.007774,1.112551,
-1.000000,-1.000000,-1.000000,1.576319,0.007030,3.393744,1.583422,0.008508,2.651077,10.061868,0.010465,1.132478,
-1.000000,-1.000000,-1.000000,1.597499,0.006968,3.856548,1.588046,0.008533,2.656994,9.996464,0.007871,1.122555,
-1.000000,-1.000000,-1.000000,1.648908,0.008043,3.388834,1.582636,0.006133,2.667573,9.984000,0.009647,1.111251,
-1.000000,-1.000000,-1.000000,1.603353,0.005548,3.388076,1.578340,0.005744,2.659983,10.022032,0.009398,1.110265,
-1.000000,-1.000000,-1.000000,1.623305,0.005790,3.391070,1.585715,0.004403,2.663771,10.053236,0.008355,1.115247,
-1.000000,-1.000000,-1.000000,1.618163,0.005555,3.405903,1.598961,0.006521,2.662222,10.030119,0.012427,1.114177,
-1.000000,-1.000000,-1.000000,1.577566,0.005583,3.400811,1.588754,0.007060,2.653557,10.032878,0.006083,1.154396,
-1.000000,-1.000000,-1.000000,1.581159,0.004137,3.400988,1.593358,0.007914,2.661898,10.077819,0.009772,1.119449,
-1.000000,-1.000000,-1.000000,1.586173,0.006271,3.396393,1.587616,0.004897,2.661790,9.989261,0.006361,1.106272,
-1.000000,-1.000000,-1.000000,1.691965,0.013586,3.365753,1.572827,0.006430,3.088604,10.007396,0.006477,1.144966,
-1.000000,-1.000000,-1.000000,1.622438,0.006621,3.392893,1.610754,0.010937,2.667572,10.093200,0.007059,1.120084,
-1.000000,-1.000000,-1.000000,1.611976,0.008529,3.383615,1.614868,0.006658,2.659961,10.003052,0.008925,1.112271,
-1.000000,-1.000000,-1.000000,1.604293,0.004676,3.380588,1.644469,0.007697,2.646928,10.069181,0.006569,1.123731,
-1.000000,-1.000000,-1.000000,1.610760,0.004254,3.842855,1.611484,0.004961,2.667907,9.987894,0.007282,1.155254,
-1.000000,-1.000000,-1.000000,1.615786,0.009942,3.381637,1.598868,0.007023,2.681668,10.011390,0.010527,1.128526,
-1.000000,-1.000000,-1.000000,1.600860,0.006934,3.385184,1.609822,0.005083,2.663130,10.055920,0.008961,1.158822,
-1.000000,-1.000000,-1.000000,1.653929,0.006879,3.703614,1.606066,0.006490,2.655126,10.034529,0.012250,1.103638,
-1.000000,-1.000000,-1.000000,1.598030,0.005557,3.388961,1.588853,0.005060,2.670800,10.043720,0.007663,1.117278,
-1.000000,-1.000000,-1.000000,1.594940,0.008890,3.382804,1.579130,0.006415,2.654313,9.963248,0.007816,1.105839,
-1.000000,-1.000000,-1.000000,1.614314,0.006059,3.391090,1.605464,0.004094,2.662771,9.943923,0.009858,1.110941,
-1.000000,-1.000000,-1.000000,1.798494,0.009506,3.383415,1.595900,0.004783,2.657379,9.940522,0.006331,1.149617,
-1.000000,-1.000000,-1.000000,1.647910,0.007330,3.381060,1.575984,0.006505,2.680518,9.996268,0.008757,1.168133,
-1.000000,-1.000000,-1.000000,1.637182,0.006474,3.408395,1.572897,0.004020,2.661846,10.024953,0.010352,1.144895,
-1.000000,-1.000000,-1.000000,1.613159,0.006076,3.384790,1.603995,0.008710,2.654771,10.236682,0.008530,1.179885,
-1.000000,-1.000000,-1.000000,1.629105,0.005539,3.385847,1.583570,0.006353,2.700520,10.178873,0.014015,1.102600,
-1.000000,-1.000000,-1.000000,1.599334,0.005783,3.387445,1.668407,0.007918,2.653247,10.113628,0.007966,1.138715,
-1.000000,-1.000000,-1.000000,1.604078,0.006473,3.377831,1.657832,0.007343,2.661061,10.122171,0.009976,1.114540,
-1.000000,-1.000000,-1.000000,1.621320,0.005370,3.388630,1.627988,0.005754,2.668848,10.092895,0.008665,1.141297,
-1.000000,-1.000000,-1.000000,1.586199,0.005286,3.403389,1.611857,0.007247,2.653805,10.010568,0.005597,1.158122,
-1.000000,-1.000000,-1.000000,1.600009,0.007120,3.381039,1.596339,0.005376,2.655979,9.972395,0.005210,1.130802,
-1.000000,-1.000000,-1.000000,1.598108,0.007470,3.395140,1.620936,0.004387,2.656503,10.047798,0.009914,1.104137,
-1.000000,-1.000000,-1.000000,1.592810,0.008458,3.389225,1.693813,0.006615,3.005499,10.003936,0.009899,1.112159,
-1.000000,-1.000000,-1.000000,1.615627,0.009004,3.381836,1.611329,0.009050,2.653502,10.122447,0.008600,1.109156,
-1.000000,-1.000000,-1.000000,1.607930,0.005368,3.384015,1.605606,0.018104,2.644871,10.091158,0.011394,1.107856,
-1.000000,-1.000000,-1.000000,1.599326,0.005495,3.377302,1.602744,0.007302,2.664499,10.085410,0.008672,1.115093,
-1.000000,-1.000000,-1.000000,1.581687,0.005730,3.386529,1.583909,0.005534,2.662559,10.001454,0.013441,1.144162,
-1.000000,-1.000000,-1.000000,1.618313,0.007833,3.382451,1.581683,0.006508,2.667976,9.960994,0.007968,1.117217,
-1.000000,-1.000000,-1.000000,1.595154,0.007435,3.390984,1.579372,0.004308,2.661295,10.059538,0.009298,1.122107,
-1.000000,-1.000000,-1.000000,1.772237,0.010255,3.660957,1.589168,0.006065,2.659535,10.001054,0.009077,1.107249,
